State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
NSW,10702,Illawarra Catchment Reserve,30–34,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,35–39,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,40–44,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,45–49,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,50–54,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,55–59,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,60–64,,,,2016-2017
NSW,10702,Illawarra Catchment Reserve,65–69,,,,2016-2017
NSW,10703,Kiama - Shellharbour,20–24,,,,2016-2017
NSW,10703,Kiama - Shellharbour,25–29,,,,2016-2017
NSW,10703,Kiama - Shellharbour,30–34,,,,2016-2017
NSW,10703,Kiama - Shellharbour,35–39,,,,2016-2017
NSW,10703,Kiama - Shellharbour,40–44,,,,2016-2017
NSW,10703,Kiama - Shellharbour,45–49,,,,2016-2017
NSW,10703,Kiama - Shellharbour,50–54,,,,2016-2017
NSW,10703,Kiama - Shellharbour,55–59,,,,2016-2017
NSW,10703,Kiama - Shellharbour,60–64,,,,2016-2017
NSW,10703,Kiama - Shellharbour,65–69,,,,2016-2017
NSW,10704,Wollongong,20–24,,,,2016-2017
NSW,10704,Wollongong,25–29,,,,2016-2017
NSW,10704,Wollongong,30–34,,,,2016-2017
NSW,10704,Wollongong,35–39,,,,2016-2017
NSW,10704,Wollongong,40–44,,,,2016-2017
NSW,10704,Wollongong,45–49,,,,2016-2017
NSW,10704,Wollongong,50–54,,,,2016-2017
NSW,10704,Wollongong,55–59,,,,2016-2017
NSW,10704,Wollongong,60–64,,,,2016-2017
NSW,10704,Wollongong,65–69,,,,2016-2017
NSW,10801,Great Lakes,20–24,,,,2016-2017
NSW,10801,Great Lakes,25–29,,,,2016-2017
NSW,10801,Great Lakes,30–34,,,,2016-2017
NSW,10801,Great Lakes,35–39,,,,2016-2017
NSW,10801,Great Lakes,40–44,,,,2016-2017
NSW,10801,Great Lakes,45–49,,,,2016-2017
NSW,10801,Great Lakes,50–54,,,,2016-2017
NSW,10801,Great Lakes,55–59,,,,2016-2017
NSW,10801,Great Lakes,60–64,,,,2016-2017
NSW,10801,Great Lakes,65–69,,,,2016-2017
NSW,10802,Kempsey - Nambucca,20–24,,,,2016-2017
NSW,10802,Kempsey - Nambucca,25–29,,,,2016-2017
NSW,10802,Kempsey - Nambucca,30–34,,,,2016-2017
NSW,10802,Kempsey - Nambucca,35–39,,,,2016-2017
NSW,10802,Kempsey - Nambucca,40–44,,,,2016-2017
NSW,10802,Kempsey - Nambucca,45–49,,,,2016-2017
NSW,10802,Kempsey - Nambucca,50–54,,,,2016-2017
NSW,10802,Kempsey - Nambucca,55–59,,,,2016-2017
NSW,10802,Kempsey - Nambucca,60–64,,,,2016-2017
NSW,10802,Kempsey - Nambucca,65–69,,,,2016-2017
NSW,10803,Lord Howe Island,20–24,,,,2016-2017
NSW,10803,Lord Howe Island,25–29,,,,2016-2017
NSW,10803,Lord Howe Island,30–34,,,,2016-2017
NSW,10803,Lord Howe Island,35–39,,,,2016-2017
NSW,10803,Lord Howe Island,40–44,,,,2016-2017
NSW,10803,Lord Howe Island,45–49,,,,2016-2017
NSW,10803,Lord Howe Island,50–54,,,,2016-2017
NSW,10803,Lord Howe Island,55–59,,,,2016-2017
NSW,10803,Lord Howe Island,60–64,,,,2016-2017
NSW,10803,Lord Howe Island,65–69,,,,2016-2017
NSW,10804,Port Macquarie,20–24,,,,2016-2017
NSW,10804,Port Macquarie,25–29,,,,2016-2017
NSW,10804,Port Macquarie,30–34,,,,2016-2017
NSW,10804,Port Macquarie,35–39,,,,2016-2017
NSW,10804,Port Macquarie,40–44,,,,2016-2017
NSW,10804,Port Macquarie,45–49,,,,2016-2017
NSW,10804,Port Macquarie,50–54,,,,2016-2017
NSW,10804,Port Macquarie,55–59,,,,2016-2017
NSW,10804,Port Macquarie,60–64,,,,2016-2017
NSW,10804,Port Macquarie,65–69,,,,2016-2017
NSW,10805,Taree - Gloucester,20–24,,,,2016-2017
NSW,10805,Taree - Gloucester,25–29,,,,2016-2017
NSW,10805,Taree - Gloucester,30–34,,,,2016-2017
NSW,10805,Taree - Gloucester,35–39,,,,2016-2017
NSW,10805,Taree - Gloucester,40–44,,,,2016-2017
NSW,10805,Taree - Gloucester,45–49,,,,2016-2017
NSW,10805,Taree - Gloucester,50–54,,,,2016-2017
NSW,10805,Taree - Gloucester,55–59,,,,2016-2017
NSW,10805,Taree - Gloucester,60–64,,,,2016-2017
NSW,10805,Taree - Gloucester,65–69,,,,2016-2017
NSW,10901,Albury,20–24,,,,2016-2017
NSW,10901,Albury,25–29,,,,2016-2017
NSW,10901,Albury,30–34,,,,2016-2017
NSW,10901,Albury,35–39,,,,2016-2017
NSW,10901,Albury,40–44,,,,2016-2017
NSW,10901,Albury,45–49,,,,2016-2017
NSW,10901,Albury,50–54,,,,2016-2017
NSW,10901,Albury,55–59,,,,2016-2017
NSW,10901,Albury,60–64,,,,2016-2017
NSW,10901,Albury,65–69,,,,2016-2017
NSW,10902,Lower Murray,20–24,,,,2016-2017
NSW,10902,Lower Murray,25–29,,,,2016-2017
NSW,10902,Lower Murray,30–34,,,,2016-2017
NSW,10902,Lower Murray,35–39,,,,2016-2017
NSW,10902,Lower Murray,40–44,,,,2016-2017
NSW,10902,Lower Murray,45–49,,,,2016-2017
NSW,10902,Lower Murray,50–54,,,,2016-2017
NSW,10902,Lower Murray,55–59,,,,2016-2017
NSW,10902,Lower Murray,60–64,,,,2016-2017
NSW,10902,Lower Murray,65–69,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,20–24,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,25–29,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,30–34,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,35–39,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,40–44,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,45–49,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,50–54,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,55–59,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,60–64,,,,2016-2017
NSW,10903,Upper Murray exc. Albury,65–69,,,,2016-2017
NSW,11001,Armidale,20–24,,,,2016-2017
NSW,11001,Armidale,25–29,,,,2016-2017
NSW,11001,Armidale,30–34,,,,2016-2017
NSW,11001,Armidale,35–39,,,,2016-2017
NSW,11001,Armidale,40–44,,,,2016-2017
NSW,11001,Armidale,45–49,,,,2016-2017
NSW,11001,Armidale,50–54,,,,2016-2017
NSW,11001,Armidale,55–59,,,,2016-2017
NSW,11001,Armidale,60–64,,,,2016-2017
NSW,11001,Armidale,65–69,,,,2016-2017
NSW,11002,Inverell - Tenterfield,20–24,,,,2016-2017
NSW,11002,Inverell - Tenterfield,25–29,,,,2016-2017
NSW,11002,Inverell - Tenterfield,30–34,,,,2016-2017
NSW,11002,Inverell - Tenterfield,35–39,,,,2016-2017
NSW,11002,Inverell - Tenterfield,40–44,,,,2016-2017
NSW,11002,Inverell - Tenterfield,45–49,,,,2016-2017
NSW,11002,Inverell - Tenterfield,50–54,,,,2016-2017
NSW,11002,Inverell - Tenterfield,55–59,,,,2016-2017
NSW,11002,Inverell - Tenterfield,60–64,,,,2016-2017
NSW,11002,Inverell - Tenterfield,65–69,,,,2016-2017
NSW,11003,Moree - Narrabri,20–24,,,,2016-2017
NSW,11003,Moree - Narrabri,25–29,,,,2016-2017
NSW,11003,Moree - Narrabri,30–34,,,,2016-2017
NSW,11003,Moree - Narrabri,35–39,,,,2016-2017
NSW,11003,Moree - Narrabri,40–44,,,,2016-2017
NSW,11003,Moree - Narrabri,45–49,,,,2016-2017
NSW,11003,Moree - Narrabri,50–54,,,,2016-2017
NSW,11003,Moree - Narrabri,55–59,,,,2016-2017
NSW,11003,Moree - Narrabri,60–64,,,,2016-2017
NSW,11003,Moree - Narrabri,65–69,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,20–24,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,25–29,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,30–34,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,35–39,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,40–44,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,45–49,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,50–54,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,55–59,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,60–64,,,,2016-2017
NSW,11004,Tamworth - Gunnedah,65–69,,,,2016-2017
NSW,11101,Lake Macquarie - East,20–24,,,,2016-2017
NSW,11101,Lake Macquarie - East,25–29,,,,2016-2017
NSW,11101,Lake Macquarie - East,30–34,,,,2016-2017
NSW,11101,Lake Macquarie - East,35–39,,,,2016-2017
NSW,11101,Lake Macquarie - East,40–44,,,,2016-2017
NSW,11101,Lake Macquarie - East,45–49,,,,2016-2017
NSW,11101,Lake Macquarie - East,50–54,,,,2016-2017
NSW,11101,Lake Macquarie - East,55–59,,,,2016-2017
NSW,11101,Lake Macquarie - East,60–64,,,,2016-2017
NSW,11101,Lake Macquarie - East,65–69,,,,2016-2017
NSW,11102,Lake Macquarie - West,20–24,,,,2016-2017
NSW,11102,Lake Macquarie - West,25–29,,,,2016-2017
NSW,11102,Lake Macquarie - West,30–34,,,,2016-2017
NSW,11102,Lake Macquarie - West,35–39,,,,2016-2017
NSW,11102,Lake Macquarie - West,40–44,,,,2016-2017
NSW,11102,Lake Macquarie - West,45–49,,,,2016-2017
NSW,11102,Lake Macquarie - West,50–54,,,,2016-2017
NSW,11102,Lake Macquarie - West,55–59,,,,2016-2017
NSW,11102,Lake Macquarie - West,60–64,,,,2016-2017
NSW,11102,Lake Macquarie - West,65–69,,,,2016-2017
NSW,11103,Newcastle,20–24,,,,2016-2017
NSW,11103,Newcastle,25–29,,,,2016-2017
NSW,11103,Newcastle,30–34,,,,2016-2017
NSW,11103,Newcastle,35–39,,,,2016-2017
NSW,11103,Newcastle,40–44,,,,2016-2017
NSW,11103,Newcastle,45–49,,,,2016-2017
NSW,11103,Newcastle,50–54,,,,2016-2017
NSW,11103,Newcastle,55–59,,,,2016-2017
NSW,11103,Newcastle,60–64,,,,2016-2017
NSW,11103,Newcastle,65–69,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,20–24,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,25–29,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,30–34,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,35–39,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,40–44,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,45–49,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,50–54,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,55–59,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,60–64,,,,2016-2017
NSW,11201,Richmond Valley - Coastal,65–69,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,20–24,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,25–29,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,30–34,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,35–39,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,40–44,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,45–49,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,50–54,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,55–59,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,60–64,,,,2016-2017
NSW,11202,Richmond Valley - Hinterland,65–69,,,,2016-2017
NSW,11203,Tweed Valley,20–24,,,,2016-2017
NSW,11203,Tweed Valley,25–29,,,,2016-2017
NSW,11203,Tweed Valley,30–34,,,,2016-2017
NSW,11203,Tweed Valley,35–39,,,,2016-2017
NSW,11203,Tweed Valley,40–44,,,,2016-2017
NSW,11203,Tweed Valley,45–49,,,,2016-2017
NSW,11203,Tweed Valley,50–54,,,,2016-2017
NSW,11203,Tweed Valley,55–59,,,,2016-2017
NSW,11203,Tweed Valley,60–64,,,,2016-2017
NSW,11203,Tweed Valley,65–69,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),20–24,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),25–29,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),30–34,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),35–39,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),40–44,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),45–49,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),50–54,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),55–59,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),60–64,,,,2016-2017
NSW,11301,Griffith - Murrumbidgee (West),65–69,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,20–24,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,25–29,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,30–34,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,35–39,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,40–44,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,45–49,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,50–54,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,55–59,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,60–64,,,,2016-2017
NSW,11302,Tumut - Tumbarumba,65–69,,,,2016-2017
NSW,11303,Wagga Wagga,20–24,,,,2016-2017
NSW,11303,Wagga Wagga,25–29,,,,2016-2017
NSW,11303,Wagga Wagga,30–34,,,,2016-2017
NSW,11303,Wagga Wagga,35–39,,,,2016-2017
NSW,11303,Wagga Wagga,40–44,,,,2016-2017
NSW,11303,Wagga Wagga,45–49,,,,2016-2017
NSW,11303,Wagga Wagga,50–54,,,,2016-2017
NSW,11303,Wagga Wagga,55–59,,,,2016-2017
NSW,11303,Wagga Wagga,60–64,,,,2016-2017
NSW,11303,Wagga Wagga,65–69,,,,2016-2017
NSW,11401,Shoalhaven,20–24,,,,2016-2017
NSW,11401,Shoalhaven,25–29,,,,2016-2017
NSW,11401,Shoalhaven,30–34,,,,2016-2017
NSW,11401,Shoalhaven,35–39,,,,2016-2017
NSW,11401,Shoalhaven,40–44,,,,2016-2017
NSW,11401,Shoalhaven,45–49,,,,2016-2017
NSW,11401,Shoalhaven,50–54,,,,2016-2017
NSW,11401,Shoalhaven,55–59,,,,2016-2017
NSW,11401,Shoalhaven,60–64,,,,2016-2017
NSW,11401,Shoalhaven,65–69,,,,2016-2017
NSW,11402,Southern Highlands,20–24,,,,2016-2017
NSW,11402,Southern Highlands,25–29,,,,2016-2017
NSW,11402,Southern Highlands,30–34,,,,2016-2017
NSW,11402,Southern Highlands,35–39,,,,2016-2017
NSW,11402,Southern Highlands,40–44,,,,2016-2017
NSW,11402,Southern Highlands,45–49,,,,2016-2017
NSW,11402,Southern Highlands,50–54,,,,2016-2017
NSW,11402,Southern Highlands,55–59,,,,2016-2017
NSW,11402,Southern Highlands,60–64,,,,2016-2017
NSW,11402,Southern Highlands,65–69,,,,2016-2017
NSW,11501,Baulkham Hills,20–24,,,,2016-2017
NSW,11501,Baulkham Hills,25–29,,,,2016-2017
NSW,11501,Baulkham Hills,30–34,,,,2016-2017
NSW,11501,Baulkham Hills,35–39,,,,2016-2017
NSW,11501,Baulkham Hills,40–44,,,,2016-2017
NSW,11501,Baulkham Hills,45–49,,,,2016-2017
NSW,11501,Baulkham Hills,50–54,,,,2016-2017
NSW,11501,Baulkham Hills,55–59,,,,2016-2017
NSW,11501,Baulkham Hills,60–64,,,,2016-2017
NSW,11501,Baulkham Hills,65–69,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,20–24,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,25–29,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,30–34,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,35–39,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,40–44,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,45–49,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,50–54,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,55–59,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,60–64,,,,2016-2017
NSW,11502,Dural - Wisemans Ferry,65–69,,,,2016-2017
NSW,11503,Hawkesbury,20–24,,,,2016-2017
NSW,11503,Hawkesbury,25–29,,,,2016-2017
NSW,11503,Hawkesbury,30–34,,,,2016-2017
NSW,11503,Hawkesbury,35–39,,,,2016-2017
NSW,11503,Hawkesbury,40–44,,,,2016-2017
NSW,11503,Hawkesbury,45–49,,,,2016-2017
NSW,11503,Hawkesbury,50–54,,,,2016-2017
NSW,11503,Hawkesbury,55–59,,,,2016-2017
NSW,11503,Hawkesbury,60–64,,,,2016-2017
NSW,11503,Hawkesbury,65–69,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,20–24,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,25–29,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,30–34,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,35–39,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,40–44,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,45–49,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,50–54,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,55–59,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,60–64,,,,2016-2017
NSW,11504,Rouse Hill - McGraths Hill,65–69,,,,2016-2017
NSW,11601,Blacktown,20–24,,,,2016-2017
NSW,11601,Blacktown,25–29,,,,2016-2017
NSW,11601,Blacktown,30–34,,,,2016-2017
NSW,11601,Blacktown,35–39,,,,2016-2017
NSW,11601,Blacktown,40–44,,,,2016-2017
NSW,11601,Blacktown,45–49,,,,2016-2017
NSW,11601,Blacktown,50–54,,,,2016-2017
NSW,11601,Blacktown,55–59,,,,2016-2017
NSW,11601,Blacktown,60–64,,,,2016-2017
NSW,11601,Blacktown,65–69,,,,2016-2017
NSW,11602,Blacktown - North,20–24,,,,2016-2017
NSW,11602,Blacktown - North,25–29,,,,2016-2017
NSW,11602,Blacktown - North,30–34,,,,2016-2017
NSW,11602,Blacktown - North,35–39,,,,2016-2017
NSW,11602,Blacktown - North,40–44,,,,2016-2017
NSW,11602,Blacktown - North,45–49,,,,2016-2017
NSW,11602,Blacktown - North,50–54,,,,2016-2017
NSW,11602,Blacktown - North,55–59,,,,2016-2017
NSW,11602,Blacktown - North,60–64,,,,2016-2017
NSW,11602,Blacktown - North,65–69,,,,2016-2017
NSW,11603,Mount Druitt,20–24,,,,2016-2017
NSW,11603,Mount Druitt,25–29,,,,2016-2017
NSW,11603,Mount Druitt,30–34,,,,2016-2017
NSW,11603,Mount Druitt,35–39,,,,2016-2017
NSW,11603,Mount Druitt,40–44,,,,2016-2017
NSW,11603,Mount Druitt,45–49,,,,2016-2017
NSW,11603,Mount Druitt,50–54,,,,2016-2017
NSW,11603,Mount Druitt,55–59,,,,2016-2017
NSW,11603,Mount Druitt,60–64,,,,2016-2017
NSW,11603,Mount Druitt,65–69,,,,2016-2017
NSW,11701,Botany,20–24,,,,2016-2017
NSW,11701,Botany,25–29,,,,2016-2017
NSW,11701,Botany,30–34,,,,2016-2017
NSW,11701,Botany,35–39,,,,2016-2017
NSW,11701,Botany,40–44,,,,2016-2017
NSW,11701,Botany,45–49,,,,2016-2017
NSW,11701,Botany,50–54,,,,2016-2017
NSW,11701,Botany,55–59,,,,2016-2017
NSW,11701,Botany,60–64,,,,2016-2017
NSW,11701,Botany,65–69,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,20–24,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,25–29,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,30–34,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,35–39,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,40–44,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,45–49,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,50–54,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,55–59,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,60–64,,,,2016-2017
NSW,11702,Marrickville - Sydenham - Petersham,65–69,,,,2016-2017
NSW,11703,Sydney Inner City,20–24,,,,2016-2017
NSW,11703,Sydney Inner City,25–29,,,,2016-2017
NSW,11703,Sydney Inner City,30–34,,,,2016-2017
NSW,11703,Sydney Inner City,35–39,,,,2016-2017
NSW,11703,Sydney Inner City,40–44,,,,2016-2017
NSW,11703,Sydney Inner City,45–49,,,,2016-2017
NSW,11703,Sydney Inner City,50–54,,,,2016-2017
NSW,11703,Sydney Inner City,55–59,,,,2016-2017
NSW,11703,Sydney Inner City,60–64,,,,2016-2017
NSW,11703,Sydney Inner City,65–69,,,,2016-2017
NSW,11801,Eastern Suburbs - North,20–24,,,,2016-2017
NSW,11801,Eastern Suburbs - North,25–29,,,,2016-2017
NSW,11801,Eastern Suburbs - North,30–34,,,,2016-2017
NSW,11801,Eastern Suburbs - North,35–39,,,,2016-2017
NSW,11801,Eastern Suburbs - North,40–44,,,,2016-2017
NSW,11801,Eastern Suburbs - North,45–49,,,,2016-2017
NSW,11801,Eastern Suburbs - North,50–54,,,,2016-2017
NSW,11801,Eastern Suburbs - North,55–59,,,,2016-2017
NSW,11801,Eastern Suburbs - North,60–64,,,,2016-2017
NSW,11801,Eastern Suburbs - North,65–69,,,,2016-2017
NSW,11802,Eastern Suburbs - South,20–24,,,,2016-2017
NSW,11802,Eastern Suburbs - South,25–29,,,,2016-2017
NSW,11802,Eastern Suburbs - South,30–34,,,,2016-2017
NSW,11802,Eastern Suburbs - South,35–39,,,,2016-2017
NSW,11802,Eastern Suburbs - South,40–44,,,,2016-2017
NSW,11802,Eastern Suburbs - South,45–49,,,,2016-2017
NSW,11802,Eastern Suburbs - South,50–54,,,,2016-2017
NSW,11802,Eastern Suburbs - South,55–59,,,,2016-2017
NSW,11802,Eastern Suburbs - South,60–64,,,,2016-2017
NSW,11802,Eastern Suburbs - South,65–69,,,,2016-2017
NSW,11901,Bankstown,20–24,,,,2016-2017
NSW,11901,Bankstown,25–29,,,,2016-2017
NSW,11901,Bankstown,30–34,,,,2016-2017
NSW,11901,Bankstown,35–39,,,,2016-2017
NSW,11901,Bankstown,40–44,,,,2016-2017
NSW,11901,Bankstown,45–49,,,,2016-2017
NSW,11901,Bankstown,50–54,,,,2016-2017
NSW,11901,Bankstown,55–59,,,,2016-2017
NSW,11901,Bankstown,60–64,,,,2016-2017
NSW,11901,Bankstown,65–69,,,,2016-2017
NSW,11902,Canterbury,20–24,,,,2016-2017
NSW,11902,Canterbury,25–29,,,,2016-2017
NSW,11902,Canterbury,30–34,,,,2016-2017
NSW,11902,Canterbury,35–39,,,,2016-2017
NSW,11902,Canterbury,40–44,,,,2016-2017
NSW,11902,Canterbury,45–49,,,,2016-2017
NSW,11902,Canterbury,50–54,,,,2016-2017
NSW,11902,Canterbury,55–59,,,,2016-2017
NSW,11902,Canterbury,60–64,,,,2016-2017
NSW,11902,Canterbury,65–69,,,,2016-2017
NSW,11903,Hurstville,20–24,,,,2016-2017
NSW,11903,Hurstville,25–29,,,,2016-2017
NSW,11903,Hurstville,30–34,,,,2016-2017
NSW,11903,Hurstville,35–39,,,,2016-2017
NSW,11903,Hurstville,40–44,,,,2016-2017
NSW,11903,Hurstville,45–49,,,,2016-2017
NSW,11903,Hurstville,50–54,,,,2016-2017
NSW,11903,Hurstville,55–59,,,,2016-2017
NSW,11903,Hurstville,60–64,,,,2016-2017
NSW,11903,Hurstville,65–69,,,,2016-2017
NSW,11904,Kogarah - Rockdale,20–24,,,,2016-2017
NSW,11904,Kogarah - Rockdale,25–29,,,,2016-2017
NSW,11904,Kogarah - Rockdale,30–34,,,,2016-2017
NSW,11904,Kogarah - Rockdale,35–39,,,,2016-2017
NSW,11904,Kogarah - Rockdale,40–44,,,,2016-2017
NSW,11904,Kogarah - Rockdale,45–49,,,,2016-2017
NSW,11904,Kogarah - Rockdale,50–54,,,,2016-2017
NSW,11904,Kogarah - Rockdale,55–59,,,,2016-2017
NSW,11904,Kogarah - Rockdale,60–64,,,,2016-2017
NSW,11904,Kogarah - Rockdale,65–69,,,,2016-2017
NSW,12001,Canada Bay,20–24,,,,2016-2017
NSW,12001,Canada Bay,25–29,,,,2016-2017
NSW,12001,Canada Bay,30–34,,,,2016-2017
NSW,12001,Canada Bay,35–39,,,,2016-2017
NSW,12001,Canada Bay,40–44,,,,2016-2017
NSW,12001,Canada Bay,45–49,,,,2016-2017
NSW,12001,Canada Bay,50–54,,,,2016-2017
NSW,12001,Canada Bay,55–59,,,,2016-2017
NSW,12001,Canada Bay,60–64,,,,2016-2017
NSW,12001,Canada Bay,65–69,,,,2016-2017
NSW,12002,Leichhardt,20–24,,,,2016-2017
NSW,12002,Leichhardt,25–29,,,,2016-2017
NSW,12002,Leichhardt,30–34,,,,2016-2017
NSW,12002,Leichhardt,35–39,,,,2016-2017
NSW,12002,Leichhardt,40–44,,,,2016-2017
NSW,12002,Leichhardt,45–49,,,,2016-2017
NSW,12002,Leichhardt,50–54,,,,2016-2017
NSW,12002,Leichhardt,55–59,,,,2016-2017
NSW,12002,Leichhardt,60–64,,,,2016-2017
NSW,12002,Leichhardt,65–69,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,20–24,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,25–29,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,30–34,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,35–39,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,40–44,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,45–49,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,50–54,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,55–59,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,60–64,,,,2016-2017
NSW,12003,Strathfield - Burwood - Ashfield,65–69,,,,2016-2017
