State/territory,SA3 code,SA3 name,Age group,Participants,Population,Participation (%),Year
Qld,30905,Mudgeeraba - Tallebudgera,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,30905,Mudgeeraba - Tallebudgera,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,30906,Nerang,50–54,"1,079","2,370",45.5,2017-2018
Qld,30906,Nerang,55–59,"1,154","2,286",50.5,2017-2018
Qld,30906,Nerang,60–64,"1,023","2,007",51.0,2017-2018
Qld,30906,Nerang,65–69,"1,019","1,717",59.3,2017-2018
Qld,30906,Nerang,70–74,787,"1,399",56.3,2017-2018
Qld,30906,Nerang,50–69,"4,275","8,380",51.0,2017-2018
Qld,30907,Ormeau - Oxenford,50–54,"1,822","4,010",45.4,2017-2018
Qld,30907,Ormeau - Oxenford,55–59,"1,757","3,599",48.8,2017-2018
Qld,30907,Ormeau - Oxenford,60–64,"1,605","2,979",53.9,2017-2018
Qld,30907,Ormeau - Oxenford,65–69,"1,496","2,621",57.1,2017-2018
Qld,30907,Ormeau - Oxenford,70–74,"1,143","2,075",55.1,2017-2018
Qld,30907,Ormeau - Oxenford,50–69,"6,679","13,208",50.6,2017-2018
Qld,30908,Robina,50–54,812,"1,718",47.3,2017-2018
Qld,30908,Robina,55–59,861,"1,681",51.2,2017-2018
Qld,30908,Robina,60–64,851,"1,496",56.9,2017-2018
Qld,30908,Robina,65–69,814,"1,356",60.0,2017-2018
Qld,30908,Robina,70–74,695,"1,149",60.5,2017-2018
Qld,30908,Robina,50–69,"3,337","6,250",53.4,2017-2018
Qld,30909,Southport,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,30909,Southport,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,30909,Southport,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,30909,Southport,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,30909,Southport,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,30909,Southport,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,30910,Surfers Paradise,50–54,541,"1,474",36.7,2017-2018
Qld,30910,Surfers Paradise,55–59,609,"1,420",42.9,2017-2018
Qld,30910,Surfers Paradise,60–64,674,"1,357",49.7,2017-2018
Qld,30910,Surfers Paradise,65–69,673,"1,318",51.1,2017-2018
Qld,30910,Surfers Paradise,70–74,563,"1,134",49.6,2017-2018
Qld,30910,Surfers Paradise,50–69,"2,497","5,569",44.8,2017-2018
Qld,31001,Forest Lake - Oxley,50–54,"1,190","2,241",53.1,2017-2018
Qld,31001,Forest Lake - Oxley,55–59,"1,094","2,044",53.5,2017-2018
Qld,31001,Forest Lake - Oxley,60–64,915,"1,648",55.5,2017-2018
Qld,31001,Forest Lake - Oxley,65–69,795,"1,385",57.4,2017-2018
Qld,31001,Forest Lake - Oxley,70–74,575,"1,147",50.2,2017-2018
Qld,31001,Forest Lake - Oxley,50–69,"3,994","7,317",54.6,2017-2018
Qld,31002,Ipswich Hinterland,50–54,"1,151","2,326",49.5,2017-2018
Qld,31002,Ipswich Hinterland,55–59,"1,321","2,343",56.4,2017-2018
Qld,31002,Ipswich Hinterland,60–64,"1,239","2,062",60.1,2017-2018
Qld,31002,Ipswich Hinterland,65–69,"1,253","2,055",61.0,2017-2018
Qld,31002,Ipswich Hinterland,70–74,897,"1,589",56.4,2017-2018
Qld,31002,Ipswich Hinterland,50–69,"4,964","8,785",56.5,2017-2018
Qld,31003,Ipswich Inner,50–54,"1,607","3,502",45.9,2017-2018
Qld,31003,Ipswich Inner,55–59,"1,775","3,378",52.6,2017-2018
Qld,31003,Ipswich Inner,60–64,"1,600","2,767",57.8,2017-2018
Qld,31003,Ipswich Inner,65–69,"1,444","2,282",63.3,2017-2018
Qld,31003,Ipswich Inner,70–74,"1,090","1,953",55.8,2017-2018
Qld,31003,Ipswich Inner,50–69,"6,427","11,929",53.9,2017-2018
Qld,31004,Springfield - Redbank,50–54,"1,121","2,563",43.7,2017-2018
Qld,31004,Springfield - Redbank,55–59,"1,115","2,122",52.6,2017-2018
Qld,31004,Springfield - Redbank,60–64,907,"1,604",56.5,2017-2018
Qld,31004,Springfield - Redbank,65–69,718,"1,301",55.2,2017-2018
Qld,31004,Springfield - Redbank,70–74,460,847,54.3,2017-2018
Qld,31004,Springfield - Redbank,50–69,"3,861","7,589",50.9,2017-2018
Qld,31101,Beaudesert,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31101,Beaudesert,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31101,Beaudesert,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31101,Beaudesert,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31101,Beaudesert,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31101,Beaudesert,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31102,Beenleigh,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31103,Browns Plains,50–54,"1,282","2,597",49.4,2017-2018
Qld,31103,Browns Plains,55–59,"1,298","2,557",50.8,2017-2018
Qld,31103,Browns Plains,60–64,"1,132","2,031",55.7,2017-2018
Qld,31103,Browns Plains,65–69,908,"1,564",58.0,2017-2018
Qld,31103,Browns Plains,70–74,616,"1,192",51.7,2017-2018
Qld,31103,Browns Plains,50–69,"4,620","8,749",52.8,2017-2018
Qld,31104,Jimboomba,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31104,Jimboomba,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31104,Jimboomba,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31104,Jimboomba,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31104,Jimboomba,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31104,Jimboomba,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31105,Loganlea - Carbrook,50–54,913,"1,913",47.7,2017-2018
Qld,31105,Loganlea - Carbrook,55–59,"1,044","1,970",53.0,2017-2018
Qld,31105,Loganlea - Carbrook,60–64,899,"1,703",52.8,2017-2018
Qld,31105,Loganlea - Carbrook,65–69,883,"1,552",56.9,2017-2018
Qld,31105,Loganlea - Carbrook,70–74,605,"1,178",51.4,2017-2018
Qld,31105,Loganlea - Carbrook,50–69,"3,738","7,137",52.4,2017-2018
Qld,31106,Springwood - Kingston,50–54,970,"2,185",44.4,2017-2018
Qld,31106,Springwood - Kingston,55–59,"1,066","2,248",47.4,2017-2018
Qld,31106,Springwood - Kingston,60–64,"1,079","2,096",51.5,2017-2018
Qld,31106,Springwood - Kingston,65–69,"1,159","2,023",57.3,2017-2018
Qld,31106,Springwood - Kingston,70–74,821,"1,511",54.4,2017-2018
Qld,31106,Springwood - Kingston,50–69,"4,274","8,551",50.0,2017-2018
Qld,31201,Bowen Basin - North,50–54,503,990,50.8,2017-2018
Qld,31201,Bowen Basin - North,55–59,598,932,64.2,2017-2018
Qld,31201,Bowen Basin - North,60–64,497,749,66.4,2017-2018
Qld,31201,Bowen Basin - North,65–69,400,586,68.2,2017-2018
Qld,31201,Bowen Basin - North,70–74,293,449,65.2,2017-2018
Qld,31201,Bowen Basin - North,50–69,"1,998","3,256",61.4,2017-2018
Qld,31202,Mackay,50–54,"2,198","3,985",55.2,2017-2018
Qld,31202,Mackay,55–59,"2,484","3,916",63.5,2017-2018
Qld,31202,Mackay,60–64,"2,071","3,163",65.5,2017-2018
Qld,31202,Mackay,65–69,"1,694","2,474",68.5,2017-2018
Qld,31202,Mackay,70–74,"1,241","2,036",60.9,2017-2018
Qld,31202,Mackay,50–69,"8,447","13,537",62.4,2017-2018
Qld,31203,Whitsunday,50–54,406,660,61.6,2017-2018
Qld,31203,Whitsunday,55–59,371,736,50.5,2017-2018
Qld,31203,Whitsunday,60–64,410,660,62.2,2017-2018
Qld,31203,Whitsunday,65–69,317,515,61.5,2017-2018
Qld,31203,Whitsunday,70–74,226,337,67.2,2017-2018
Qld,31203,Whitsunday,50–69,"1,505","2,571",58.5,2017-2018
Qld,31301,Bribie - Beachmere,50–54,534,"1,152",46.3,2017-2018
Qld,31301,Bribie - Beachmere,55–59,807,"1,408",57.3,2017-2018
Qld,31301,Bribie - Beachmere,60–64,961,"1,570",61.2,2017-2018
Qld,31301,Bribie - Beachmere,65–69,"1,198","1,867",64.2,2017-2018
Qld,31301,Bribie - Beachmere,70–74,"1,064","1,761",60.4,2017-2018
Qld,31301,Bribie - Beachmere,50–69,"3,499","5,996",58.4,2017-2018
Qld,31302,Caboolture,50–54,"1,025","2,183",46.9,2017-2018
Qld,31302,Caboolture,55–59,"1,145","2,093",54.7,2017-2018
Qld,31302,Caboolture,60–64,"1,116","1,862",60.0,2017-2018
Qld,31302,Caboolture,65–69,"1,103","1,719",64.2,2017-2018
Qld,31302,Caboolture,70–74,885,"1,377",64.3,2017-2018
Qld,31302,Caboolture,50–69,"4,388","7,856",55.9,2017-2018
Qld,31303,Caboolture Hinterland,50–54,230,434,53.0,2017-2018
Qld,31303,Caboolture Hinterland,55–59,231,486,47.5,2017-2018
Qld,31303,Caboolture Hinterland,60–64,245,461,53.1,2017-2018
Qld,31303,Caboolture Hinterland,65–69,251,464,54.1,2017-2018
Qld,31303,Caboolture Hinterland,70–74,177,328,53.9,2017-2018
Qld,31303,Caboolture Hinterland,50–69,957,"1,845",51.9,2017-2018
Qld,31304,Narangba - Burpengary,50–54,976,"2,277",42.9,2017-2018
Qld,31304,Narangba - Burpengary,55–59,975,"1,970",49.5,2017-2018
Qld,31304,Narangba - Burpengary,60–64,988,"1,806",54.7,2017-2018
Qld,31304,Narangba - Burpengary,65–69,975,"1,641",59.4,2017-2018
Qld,31304,Narangba - Burpengary,70–74,687,"1,268",54.1,2017-2018
Qld,31304,Narangba - Burpengary,50–69,"3,914","7,693",50.9,2017-2018
Qld,31305,Redcliffe,50–54,"1,058","2,306",45.9,2017-2018
Qld,31305,Redcliffe,55–59,"1,198","2,365",50.7,2017-2018
Qld,31305,Redcliffe,60–64,"1,263","2,190",57.7,2017-2018
Qld,31305,Redcliffe,65–69,"1,351","2,270",59.5,2017-2018
Qld,31305,Redcliffe,70–74,"1,135","1,908",59.5,2017-2018
Qld,31305,Redcliffe,50–69,"4,870","9,130",53.3,2017-2018
Qld,31401,The Hills District,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31401,The Hills District,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31401,The Hills District,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31401,The Hills District,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31401,The Hills District,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31401,The Hills District,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31402,North Lakes,50–54,"1,034","2,203",46.9,2017-2018
Qld,31402,North Lakes,55–59,957,"1,784",53.6,2017-2018
Qld,31402,North Lakes,60–64,901,"1,516",59.4,2017-2018
Qld,31402,North Lakes,65–69,840,"1,413",59.5,2017-2018
Qld,31402,North Lakes,70–74,641,"1,096",58.5,2017-2018
Qld,31402,North Lakes,50–69,"3,732","6,916",54.0,2017-2018
Qld,31403,Strathpine,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31403,Strathpine,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31403,Strathpine,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31403,Strathpine,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31403,Strathpine,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31403,Strathpine,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31501,Far North,50–54,430,948,45.4,2017-2018
Qld,31501,Far North,55–59,440,"1,018",43.3,2017-2018
Qld,31501,Far North,60–64,381,779,48.9,2017-2018
Qld,31501,Far North,65–69,296,571,51.9,2017-2018
Qld,31501,Far North,70–74,199,407,49.0,2017-2018
Qld,31501,Far North,50–69,"1,548","3,315",46.7,2017-2018
Qld,31502,Outback - North,50–54,522,913,57.2,2017-2018
Qld,31502,Outback - North,55–59,490,896,54.7,2017-2018
Qld,31502,Outback - North,60–64,330,593,55.7,2017-2018
Qld,31502,Outback - North,65–69,273,427,63.9,2017-2018
Qld,31502,Outback - North,70–74,192,327,58.8,2017-2018
Qld,31502,Outback - North,50–69,"1,615","2,828",57.1,2017-2018
Qld,31503,Outback - South,50–54,392,691,56.7,2017-2018
Qld,31503,Outback - South,55–59,402,649,61.9,2017-2018
Qld,31503,Outback - South,60–64,358,569,62.9,2017-2018
Qld,31503,Outback - South,65–69,272,433,63.0,2017-2018
Qld,31503,Outback - South,70–74,215,358,60.1,2017-2018
Qld,31503,Outback - South,50–69,"1,424","2,342",60.8,2017-2018
Qld,31601,Buderim,50–54,968,"2,030",47.7,2017-2018
Qld,31601,Buderim,55–59,929,"1,857",50.0,2017-2018
Qld,31601,Buderim,60–64,984,"1,629",60.5,2017-2018
Qld,31601,Buderim,65–69,997,"1,539",64.8,2017-2018
Qld,31601,Buderim,70–74,822,"1,425",57.7,2017-2018
Qld,31601,Buderim,50–69,"3,879","7,053",55.0,2017-2018
Qld,31602,Caloundra,50–54,"1,463","2,890",50.6,2017-2018
Qld,31602,Caloundra,55–59,"1,642","2,947",55.7,2017-2018
Qld,31602,Caloundra,60–64,"1,737","2,854",60.9,2017-2018
Qld,31602,Caloundra,65–69,"1,843","2,857",64.5,2017-2018
Qld,31602,Caloundra,70–74,"1,608","2,663",60.4,2017-2018
Qld,31602,Caloundra,50–69,"6,685","11,547",57.9,2017-2018
Qld,31603,Maroochy,50–54,"1,017","2,201",46.2,2017-2018
Qld,31603,Maroochy,55–59,"1,176","2,345",50.2,2017-2018
Qld,31603,Maroochy,60–64,"1,184","2,186",54.2,2017-2018
Qld,31603,Maroochy,65–69,"1,135","1,946",58.3,2017-2018
Qld,31603,Maroochy,70–74,886,"1,596",55.5,2017-2018
Qld,31603,Maroochy,50–69,"4,513","8,678",52.0,2017-2018
Qld,31605,Noosa,50–54,752,"1,590",47.3,2017-2018
Qld,31605,Noosa,55–59,870,"1,731",50.3,2017-2018
Qld,31605,Noosa,60–64,906,"1,668",54.3,2017-2018
Qld,31605,Noosa,65–69,"1,009","1,691",59.6,2017-2018
Qld,31605,Noosa,70–74,755,"1,434",52.7,2017-2018
Qld,31605,Noosa,50–69,"3,536","6,680",52.9,2017-2018
Qld,31606,Sunshine Coast Hinterland,50–54,899,"1,991",45.1,2017-2018
Qld,31606,Sunshine Coast Hinterland,55–59,"1,030","2,125",48.5,2017-2018
Qld,31606,Sunshine Coast Hinterland,60–64,"1,128","2,060",54.8,2017-2018
Qld,31606,Sunshine Coast Hinterland,65–69,"1,102","1,852",59.5,2017-2018
Qld,31606,Sunshine Coast Hinterland,70–74,838,"1,531",54.8,2017-2018
Qld,31606,Sunshine Coast Hinterland,50–69,"4,159","8,028",51.8,2017-2018
Qld,31607,Nambour,50–54,783,"1,640",47.8,2017-2018
Qld,31607,Nambour,55–59,886,"1,595",55.5,2017-2018
Qld,31607,Nambour,60–64,897,"1,401",64.0,2017-2018
Qld,31607,Nambour,65–69,882,"1,297",68.0,2017-2018
Qld,31607,Nambour,70–74,697,"1,130",61.7,2017-2018
Qld,31607,Nambour,50–69,"3,448","5,933",58.1,2017-2018
Qld,31608,Noosa Hinterland,50–54,n.p.,n.p.,n.p.,2017-2018
Qld,31608,Noosa Hinterland,55–59,n.p.,n.p.,n.p.,2017-2018
Qld,31608,Noosa Hinterland,60–64,n.p.,n.p.,n.p.,2017-2018
Qld,31608,Noosa Hinterland,65–69,n.p.,n.p.,n.p.,2017-2018
Qld,31608,Noosa Hinterland,70–74,n.p.,n.p.,n.p.,2017-2018
Qld,31608,Noosa Hinterland,50–69,n.p.,n.p.,n.p.,2017-2018
Qld,31701,Toowoomba,50–54,"2,416","4,846",49.8,2017-2018
Qld,31701,Toowoomba,55–59,"2,709","4,905",55.2,2017-2018
Qld,31701,Toowoomba,60–64,"2,551","4,387",58.2,2017-2018
Qld,31701,Toowoomba,65–69,"2,381","3,955",60.2,2017-2018
Qld,31701,Toowoomba,70–74,"1,914","3,532",54.2,2017-2018
Qld,31701,Toowoomba,50–69,"10,056","18,092",55.6,2017-2018
Qld,31801,Charters Towers - Ayr - Ingham,50–54,885,"1,440",61.4,2017-2018
