sa3_code,Area_Label,Census_Year,Estimated_Resident_Population,Population_Density_Per_Km2,Estimated resident population - males (no.),Estimated resident population - females (no.),Median_Age_Males,Median_Age_Females,Median_Age_Overall,Males - 85 and over (no.),Females - 85 and over (no.),Number_of_Births,Number_of_Deaths,Standardised_Death_Rate,Overseas_Arrivals,Overseas_Departures,Net_Overseas_Migration,Indigenous_Population,Indigenous_Population_Percent,Born_in_Oceania_Excluding_Australia_Percent,Born_in_North_West_Europe_Percent,Born_in_Southern_Eastern_Europe_Percent,Born_in_North_Africa_Middle_East_Percent,Born_in_South_East_Asia_Percent,Born_in_North_East_Asia_Percent,Born_in_Southern_Central_Asia_Percent,Born_in_Americas_Percent,Born_in_Sub_Saharan_Africa_Percent,Total_Born_Overseas,Total_Born_Overseas_Percent,Number_of_Australian_Citizens,Number_of_Non_Australian_Citizens,Australian_Citizenship_Not_Stated,Australian_Citizen_Percent,Non_Australian_Citizen_Percent,Australian_Citizenship_Not_Stated_Percent,Speaks_Other_Language_At_Home,Speaks_Other_Language_At_Home_Percent,Males_Under_14,Females_Under_14,Males_15_to_24,Females_15_to_24,Males_25_to_34,Females_25_to_34,Males_35_to_44,Females_35_to_44,Males_45_to_54,Females_45_to_54,Males_55_to_64,Females_55_to_64,Males_65_to_74,Females_65_to_74,Males_75_to_84,Females_75_to_84,Males_85_and_over,Females_85_and_over
46300,Port Lincoln,2017,14602.00,480.80,7205.00,7397.00,38.60,41.60,40.20,139.00,256.00,187.00,123.00,6.10,57.00,25.00,32.00,,,,,,,,,,,,,,,,,,,,,,1486.0,1345.0,898.0,843.0,942.0,968.0,787.0,834.0,907.0,962.0,925.0,986.0,696.0,757.0,425.0,446.0,139.00,256.00
46300,Port Lincoln,2018,14667.00,483.00,7257.00,7410.00,38.70,41.90,40.30,143.00,241.00,181.00,136.00,5.80,58.00,24.00,34.00,,,,,,,,,,,,,,,,,,,,,,1477.0,1338.0,899.0,821.0,952.0,993.0,786.0,814.0,913.0,948.0,935.0,988.0,716.0,793.0,436.0,474.0,143.00,241.00
46300,Port Lincoln,2019,14753.00,485.80,7328.00,7425.00,38.80,41.90,40.30,162.00,230.00,203.00,129.00,5.90,64.00,24.00,40.00,,,,,,,,,,,,,,,,,,,,,,1489.0,1320.0,893.0,834.0,948.0,980.0,799.0,839.0,929.0,926.0,923.0,994.0,742.0,814.0,443.0,488.0,162.00,230.00
46300,Port Lincoln,2020,14796.00,487.20,7352.00,7444.00,39.10,42.20,40.50,174.00,228.00,154.00,147.00,6.10,68.00,27.00,41.00,,,,,,,,,,,,,,,,,,,,,,1459.0,1296.0,882.0,859.0,956.0,957.0,804.0,860.0,908.0,899.0,941.0,1006.0,780.0,833.0,448.0,506.0,174.00,228.00
46300,Port Lincoln,2021,14880.00,490.00,7425.00,7455.00,39.50,42.30,40.80,180.00,236.00,163.00,134.00,5.80,13.00,19.00,-6.00,946.00,6.60,0.90,3.90,1.00,,1.40,0.30,0.60,0.30,0.40,1266.00,8.80,13050.00,482.00,863.00,90.60,3.30,6.00,640.00,4.40,1452.0,1288.0,871.0,856.0,954.0,948.0,817.0,839.0,921.0,908.0,952.0,1009.0,811.0,870.0,467.0,501.0,180.00,236.00
46300,Port Lincoln,2022,14947.00,492.20,,,,,,,,,,,49.00,18.00,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46450,Port Pirie,2011,,,,,,,,,,,,,,,,508.00,2.90,,,,,,,,,,,,16020.00,484.00,832.00,92.40,2.80,4.80,707.00,4.10,,,,,,,,,,,,,,,,,,
46450,Port Pirie,2016,,,,,,,,,,208.00,198.00,7.20,,,,633.00,3.60,0.60,3.70,1.20,0.10,0.90,0.10,0.40,0.20,0.50,1343.00,7.70,15809.00,467.00,1089.00,91.10,2.70,6.30,741.00,4.30,,,,,,,,,,,,,,,,,,
46450,Port Pirie,2017,17759.00,10.10,8739.00,9020.00,42.10,44.30,43.20,174.00,332.00,169.00,188.00,7.20,34.00,16.00,18.00,,,,,,,,,,,,,,,,,,,,,,1659.0,1600.0,1160.0,1086.0,941.0,954.0,923.0,958.0,1197.0,1210.0,1163.0,1162.0,969.0,1067.0,553.0,651.0,174.00,332.00
46450,Port Pirie,2018,17745.00,10.10,8776.00,8969.00,42.20,44.60,43.30,187.00,331.00,225.00,175.00,6.60,35.00,15.00,20.00,,,,,,,,,,,,,,,,,,,,,,1647.0,1574.0,1153.0,1083.0,964.0,948.0,915.0,926.0,1172.0,1188.0,1181.0,1192.0,984.0,1080.0,573.0,647.0,187.00,331.00
46450,Port Pirie,2019,17763.00,10.10,8836.00,8927.00,42.20,44.50,43.30,197.00,315.00,183.00,175.00,6.30,38.00,15.00,23.00,,,,,,,,,,,,,,,,,,,,,,1654.0,1563.0,1146.0,1090.0,981.0,966.0,907.0,889.0,1165.0,1164.0,1207.0,1190.0,991.0,1080.0,588.0,670.0,197.00,315.00
46450,Port Pirie,2020,17775.00,10.10,8879.00,8896.00,42.40,44.60,43.50,197.00,301.00,194.00,220.00,6.60,41.00,17.00,24.00,,,,,,,,,,,,,,,,,,,,,,1648.0,1559.0,1128.0,1063.0,1000.0,960.0,897.0,899.0,1150.0,1142.0,1220.0,1192.0,1004.0,1073.0,635.0,707.0,197.00,301.00
46450,Port Pirie,2021,17754.00,10.10,8910.00,8844.00,42.60,44.90,43.80,211.00,298.00,170.00,180.00,6.70,8.00,12.00,-4.00,804.00,4.70,0.70,3.30,1.10,0.10,0.90,0.20,0.70,0.30,0.50,1345.00,7.80,15964.00,477.00,847.00,92.40,2.80,4.90,769.00,4.40,1649.0,1550.0,1094.0,1010.0,1025.0,976.0,890.0,896.0,1126.0,1129.0,1240.0,1186.0,1022.0,1074.0,653.0,725.0,211.00,298.00
46450,Port Pirie,2022,17648.00,10.00,,,,,,,,,,,50.00,18.00,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46510,Prospect,2011,,,,,,,,,,,,,,,,159.00,0.80,,,,,,,,,,,,16745.00,2318.00,892.00,83.90,11.60,4.50,5044.00,25.30,,,,,,,,,,,,,,,,,,
46510,Prospect,2016,,,,,,,,,,238.00,114.00,5.10,,,,161.00,0.80,0.80,5.80,5.40,0.90,3.40,2.60,6.60,0.70,0.70,5491.00,26.80,17141.00,2341.00,1046.00,83.50,11.40,5.10,5368.00,26.20,,,,,,,,,,,,,,,,,,
46510,Prospect,2017,21284.00,2731.70,10709.00,10575.00,35.50,38.70,36.90,173.00,294.00,248.00,135.00,5.00,475.00,222.00,253.00,,,,,,,,,,,,,,,,,,,,,,1950.0,1722.0,1500.0,1342.0,1813.0,1707.0,1500.0,1370.0,1369.0,1457.0,1318.0,1375.0,752.0,852.0,334.0,456.0,173.00,294.00
46510,Prospect,2018,21484.00,2757.40,10795.00,10689.00,35.70,38.40,36.90,171.00,289.00,254.00,124.00,4.90,484.00,217.00,267.00,,,,,,,,,,,,,,,,,,,,,,2000.0,1750.0,1485.0,1358.0,1793.0,1706.0,1541.0,1436.0,1362.0,1426.0,1316.0,1369.0,797.0,887.0,330.0,468.0,171.00,289.00
46510,Prospect,2019,21875.00,2807.50,10959.00,10916.00,35.70,38.20,36.90,174.00,291.00,247.00,127.00,5.00,535.00,218.00,317.00,,,,,,,,,,,,,,,,,,,,,,2033.0,1808.0,1509.0,1349.0,1803.0,1746.0,1579.0,1514.0,1379.0,1418.0,1309.0,1385.0,841.0,917.0,332.0,488.0,174.00,291.00
46510,Prospect,2020,22276.00,2859.00,11131.00,11145.00,36.00,38.00,37.00,175.00,309.00,229.00,115.00,4.70,567.00,247.00,320.00,,,,,,,,,,,,,,,,,,,,,,2049.0,1860.0,1505.0,1346.0,1852.0,1792.0,1621.0,1577.0,1383.0,1419.0,1314.0,1406.0,883.0,950.0,349.0,486.0,175.00,309.00
46510,Prospect,2021,22497.00,2887.40,11228.00,11269.00,36.30,38.30,37.40,173.00,304.00,250.00,108.00,4.40,115.00,173.00,-58.00,212.00,1.00,0.80,5.00,4.60,1.00,4.70,2.50,8.10,1.20,0.80,6392.00,28.70,18824.00,2820.00,626.00,84.50,12.70,2.80,6317.00,28.40,2056.0,1879.0,1467.0,1348.0,1858.0,1799.0,1681.0,1622.0,1381.0,1400.0,1331.0,1425.0,919.0,991.0,362.0,501.0,173.00,304.00
46510,Prospect,2022,22741.00,2918.70,,,,,,,,,,,419.00,150.00,269.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46670,Renmark Paringa,2011,,,,,,,,,,,,,,,,169.00,1.80,,,,,,,,,,,,8202.00,426.00,615.00,88.70,4.60,6.70,1326.00,14.30,,,,,,,,,,,,,,,,,,
46670,Renmark Paringa,2016,,,,,,,,,,84.00,81.00,5.30,,,,252.00,2.70,0.70,3.70,3.10,0.30,1.00,1.00,3.10,0.10,0.20,1276.00,13.50,8290.00,508.00,682.00,87.50,5.40,7.20,1288.00,13.60,,,,,,,,,,,,,,,,,,
46670,Renmark Paringa,2017,9871.00,10.80,4978.00,4893.00,42.60,43.90,43.30,110.00,159.00,91.00,82.00,5.40,101.00,44.00,57.00,,,,,,,,,,,,,,,,,,,,,,872.0,844.0,621.0,534.0,597.0,579.0,543.0,552.0,647.0,638.0,713.0,675.0,594.0,584.0,281.0,328.0,110.00,159.00
46670,Renmark Paringa,2018,9908.00,10.80,5015.00,4893.00,42.40,44.00,43.30,111.00,160.00,120.00,85.00,5.30,103.00,44.00,59.00,,,,,,,,,,,,,,,,,,,,,,855.0,846.0,637.0,531.0,625.0,576.0,527.0,550.0,644.0,618.0,719.0,684.0,597.0,597.0,300.0,331.0,111.00,160.00
46670,Renmark Paringa,2019,9968.00,10.90,5078.00,4890.00,42.30,44.20,43.30,108.00,163.00,91.00,95.00,5.60,112.00,43.00,69.00,,,,,,,,,,,,,,,,,,,,,,854.0,843.0,650.0,525.0,646.0,582.0,530.0,543.0,625.0,610.0,735.0,689.0,632.0,599.0,298.0,336.0,108.00,163.00
46670,Renmark Paringa,2020,10004.00,10.90,5117.00,4887.00,42.30,44.60,43.50,106.00,166.00,104.00,74.00,5.40,119.00,49.00,70.00,,,,,,,,,,,,,,,,,,,,,,853.0,832.0,646.0,517.0,661.0,587.0,548.0,533.0,625.0,613.0,728.0,695.0,637.0,604.0,313.0,340.0,106.00,166.00
46670,Renmark Paringa,2021,10009.00,10.90,5120.00,4889.00,42.30,44.90,43.70,98.00,163.00,109.00,92.00,5.50,25.00,35.00,-10.00,315.00,3.20,1.30,3.20,2.40,0.40,1.90,0.50,3.70,0.20,0.30,1384.00,14.10,8581.00,629.00,573.00,87.70,6.40,5.90,1370.00,14.00,840.0,824.0,628.0,499.0,677.0,590.0,556.0,537.0,629.0,626.0,705.0,677.0,669.0,616.0,318.0,357.0,98.00,163.00
46670,Renmark Paringa,2022,10044.00,11.00,,,,,,,,,,,144.00,52.00,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46860,Robe,2011,,,,,,,,,,,,,,,,16.00,1.10,,,,,,,,,,,,1280.00,26.00,85.00,91.50,1.90,6.10,21.00,1.50,,,,,,,,,,,,,,,,,,
46860,Robe,2016,,,,,,,,,,10.00,11.00,,,,,11.00,0.80,1.20,4.80,0.40,0.20,0.70,,0.20,0.50,,116.00,8.40,1230.00,41.00,108.00,89.50,3.00,7.90,30.00,2.20,,,,,,,,,,,,,,,,,,
46860,Robe,2017,1436.00,1.30,739.00,697.00,47.30,50.70,49.10,19.00,17.00,12.00,10.00,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,111.0,98.0,72.0,65.0,81.0,73.0,71.0,62.0,114.0,102.0,130.0,113.0,94.0,110.0,47.0,57.0,19.00,17.00
46860,Robe,2018,1473.00,1.30,749.00,724.00,48.30,50.90,49.30,20.00,16.00,6.00,11.00,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,110.0,100.0,74.0,67.0,76.0,79.0,70.0,65.0,113.0,93.0,132.0,121.0,103.0,120.0,51.0,63.0,20.00,16.00
46860,Robe,2019,1492.00,1.40,753.00,739.00,49.30,51.80,49.90,19.00,14.00,17.00,11.00,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,111.0,106.0,60.0,67.0,81.0,85.0,67.0,60.0,115.0,84.0,134.0,124.0,101.0,128.0,65.0,71.0,19.00,14.00
46860,Robe,2020,1529.00,1.40,762.00,767.00,50.50,51.30,50.60,11.00,11.00,12.00,7.00,,3.00,2.00,1.00,,,,,,,,,,,,,,,,,,,,,,107.0,111.0,43.0,70.0,75.0,78.0,83.0,81.0,113.0,77.0,151.0,120.0,115.0,137.0,64.0,82.0,11.00,11.00
46860,Robe,2021,1568.00,1.40,765.00,803.00,51.00,50.70,50.90,13.00,10.00,17.00,7.00,,1.00,1.00,,12.00,0.80,1.60,5.10,0.70,,0.70,0.20,0.50,0.80,0.20,148.00,9.60,1414.00,53.00,78.00,91.70,3.40,5.10,45.00,2.90,112.0,113.0,41.0,74.0,72.0,103.0,90.0,69.0,98.0,79.0,170.0,120.0,104.0,155.0,65.0,80.0,13.00,10.00
46860,Robe,2022,1583.00,1.50,,,,,,,,,,,3.00,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46970,Roxby Downs,2011,,,,,,,,,,,,,,,,72.00,1.50,,,,,,,,,,,,3773.00,390.00,538.00,80.20,8.30,11.40,357.00,7.60,,,,,,,,,,,,,,,,,,
46970,Roxby Downs,2016,,,,,,,,,,75.00,3.00,,,,,121.00,3.10,2.70,2.90,0.70,0.20,2.20,0.10,1.30,0.70,2.00,506.00,13.00,3282.00,266.00,335.00,84.60,6.90,8.60,296.00,7.60,,,,,,,,,,,,,,,,,,
46970,Roxby Downs,2017,4051.00,36.70,2303.00,1748.00,31.80,28.30,30.50,,,91.00,6.00,,43.00,19.00,24.00,,,,,,,,,,,,,,,,,,,,,,529.0,548.0,264.0,196.0,528.0,400.0,398.0,277.0,345.0,178.0,202.0,128.0,37.0,17.0,,,,
46970,Roxby Downs,2018,4106.00,37.20,2297.00,1809.00,31.90,28.40,30.50,,,76.00,,,44.00,19.00,25.00,,,,,,,,,,,,,,,,,,,,,,528.0,563.0,265.0,207.0,513.0,409.0,408.0,290.0,340.0,185.0,201.0,131.0,42.0,21.0,,,,
46970,Roxby Downs,2019,4112.00,37.20,2290.00,1822.00,32.20,28.50,30.70,,,73.00,3.00,,48.00,19.00,29.00,,,,,,,,,,,,,,,,,,,,,,527.0,563.0,257.0,208.0,502.0,415.0,431.0,294.0,331.0,190.0,203.0,134.0,39.0,16.0,,,,
46970,Roxby Downs,2020,4148.00,37.50,2283.00,1865.00,32.50,28.70,30.90,,,69.00,3.00,,52.00,21.00,31.00,,,,,,,,,,,,,,,,,,,,,,521.0,568.0,255.0,213.0,493.0,425.0,453.0,305.0,321.0,201.0,203.0,133.0,37.0,18.0,,2.0,,
46970,Roxby Downs,2021,4115.00,37.20,2275.00,1840.00,32.70,29.10,31.10,,,69.00,,,10.00,15.00,-5.00,198.00,5.00,2.80,2.50,0.50,0.50,3.80,0.30,1.10,1.10,0.90,540.00,13.60,3191.00,330.00,455.00,80.30,8.30,11.40,352.00,8.90,519.0,544.0,255.0,209.0,483.0,417.0,462.0,312.0,318.0,207.0,208.0,133.0,25.0,18.0,,,,
46970,Roxby Downs,2022,4105.00,37.20,,,,,,,,,,,45.00,16.00,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47140,Salisbury,2011,,,,,,,,,,,,,,,,2439.00,1.90,,,,,,,,,,,,110140.00,11782.00,7188.00,85.30,9.10,5.60,28336.00,21.90,,,,,,,,,,,,,,,,,,
47140,Salisbury,2016,,,,,,,,,,2053.00,856.00,6.40,,,,2748.00,2.00,0.90,8.00,3.60,1.60,6.90,1.60,6.30,0.80,1.30,42803.00,31.00,115770.00,14961.00,7247.00,83.90,10.80,5.30,38706.00,28.10,,,,,,,,,,,,,,,,,,
47140,Salisbury,2017,142145.00,889.30,71159.00,70986.00,34.60,36.20,35.40,839.00,1354.00,1976.00,1002.00,6.40,2116.00,949.00,1167.00,,,,,,,,,,,,,,,,,,,,,,14517.0,13829.0,10468.0,9344.0,11050.0,11054.0,9593.0,9201.0,8951.0,8879.0,7455.0,8007.0,5458.0,5997.0,2828.0,3321.0,839.00,1354.00
47140,Salisbury,2018,143932.00,900.50,71993.00,71939.00,34.80,36.40,35.60,885.00,1392.00,1892.00,1021.00,6.30,2152.00,913.00,1239.00,,,,,,,,,,,,,,,,,,,,,,14579.0,13979.0,10613.0,9414.0,11057.0,11044.0,9793.0,9430.0,9001.0,8849.0,7592.0,8182.0,5544.0,6189.0,2929.0,3460.0,885.00,1392.00
47140,Salisbury,2019,145708.00,911.60,72874.00,72834.00,34.90,36.60,35.80,976.00,1430.00,1985.00,949.00,6.30,2381.00,913.00,1468.00,,,,,,,,,,,,,,,,,,,,,,14724.0,14105.0,10667.0,9437.0,11113.0,11073.0,10083.0,9679.0,8974.0,8821.0,7738.0,8301.0,5642.0,6355.0,2957.0,3633.0,976.00,1430.00
47140,Salisbury,2020,147647.00,923.70,73768.00,73879.00,35.20,36.90,36.10,1040.00,1512.00,1870.00,950.00,6.00,2468.00,1033.00,1435.00,,,,,,,,,,,,,,,,,,,,,,14907.0,14206.0,10508.0,9331.0,11199.0,11165.0,10296.0,9986.0,9062.0,8798.0,7933.0,8518.0,5803.0,6554.0,3020.0,3809.0,1040.00,1512.00
47140,Salisbury,2021,147602.00,923.40,73787.00,73815.00,35.60,37.40,36.50,1084.00,1561.00,1840.00,1000.00,5.80,512.00,723.00,-211.00,3480.00,2.40,0.80,6.70,3.10,2.10,7.90,1.30,9.90,0.80,1.40,49677.00,34.10,123017.00,17328.00,5462.00,84.40,11.90,3.70,47383.00,32.50,14928.0,14076.0,10245.0,9122.0,11032.0,10909.0,10419.0,10238.0,9087.0,8749.0,8017.0,8497.0,5844.0,6744.0,3131.0,3919.0,1084.00,1561.00
47140,Salisbury,2022,148003.00,925.90,,,,,,,,,,,1912.00,690.00,1222.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47290,Southern Mallee,2011,,,,,,,,,,,,,,,,33.00,1.60,,,,,,,,,,,,1902.00,116.00,81.00,90.40,5.50,3.80,66.00,3.10,,,,,,,,,,,,,,,,,,
47290,Southern Mallee,2016,,,,,,,,,,18.00,23.00,6.80,,,,43.00,2.10,1.10,3.30,0.80,0.10,1.00,1.20,0.50,0.40,2.00,220.00,10.80,1736.00,138.00,161.00,85.60,6.80,7.90,98.00,4.80,,,,,,,,,,,,,,,,,,
47290,Southern Mallee,2017,2057.00,0.40,1077.00,980.00,44.50,45.30,44.80,18.00,43.00,22.00,18.00,,23.00,10.00,13.00,,,,,,,,,,,,,,,,,,,,,,187.0,180.0,105.0,72.0,138.0,106.0,116.0,129.0,153.0,131.0,146.0,140.0,148.0,112.0,66.0,67.0,18.00,43.00
47290,Southern Mallee,2018,2055.00,0.40,1069.00,986.00,44.70,45.50,45.00,21.00,44.00,16.00,19.00,,23.00,10.00,13.00,,,,,,,,,,,,,,,,,,,,,,178.0,181.0,107.0,76.0,135.0,99.0,119.0,132.0,158.0,125.0,135.0,137.0,149.0,119.0,67.0,73.0,21.00,44.00
47290,Southern Mallee,2019,2051.00,0.40,1085.00,966.00,44.10,46.20,45.30,23.00,39.00,19.00,16.00,,25.00,10.00,15.00,,,,,,,,,,,,,,,,,,,,,,167.0,174.0,123.0,69.0,136.0,96.0,123.0,128.0,153.0,121.0,137.0,144.0,155.0,126.0,68.0,69.0,23.00,39.00
47290,Southern Mallee,2020,2045.00,0.40,1091.00,954.00,44.50,45.90,45.20,23.00,36.00,20.00,16.00,,27.00,12.00,15.00,,,,,,,,,,,,,,,,,,,,,,166.0,172.0,117.0,69.0,138.0,99.0,131.0,127.0,150.0,112.0,140.0,141.0,153.0,123.0,73.0,75.0,23.00,36.00
47290,Southern Mallee,2021,2029.00,0.40,1102.00,927.00,45.10,45.70,45.30,28.00,36.00,22.00,18.00,,5.00,8.00,-3.00,34.00,1.70,1.50,3.20,0.80,0.20,1.80,1.00,1.10,0.20,4.00,262.00,13.20,1651.00,170.00,160.00,83.40,8.60,8.10,163.00,8.20,169.0,166.0,106.0,78.0,146.0,97.0,128.0,116.0,149.0,107.0,152.0,134.0,148.0,117.0,76.0,76.0,28.00,36.00
47290,Southern Mallee,2022,2013.00,0.40,,,,,,,,,,,22.00,7.00,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47490,Streaky Bay,2011,,,,,,,,,,,,,,,,31.00,1.50,,,,,,,,,,,,1917.00,45.00,143.00,91.20,2.10,6.80,33.00,1.60,,,,,,,,,,,,,,,,,,
47490,Streaky Bay,2016,,,,,,,,,,28.00,15.00,,,,,32.00,1.50,1.20,2.80,,,0.30,,0.20,0.20,0.40,104.00,5.00,1878.00,48.00,155.00,90.50,2.30,7.50,33.00,1.60,,,,,,,,,,,,,,,,,,
47490,Streaky Bay,2017,2174.00,0.30,1139.00,1035.00,45.80,42.50,44.40,18.00,30.00,29.00,28.00,6.70,5.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,221.0,242.0,95.0,71.0,117.0,110.0,125.0,119.0,145.0,134.0,216.0,168.0,149.0,108.0,53.0,53.0,18.00,30.00
47490,Streaky Bay,2018,2185.00,0.40,1143.00,1042.00,46.30,43.50,45.20,15.00,32.00,22.00,15.00,,5.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,218.0,236.0,93.0,83.0,117.0,108.0,124.0,109.0,140.0,131.0,208.0,181.0,167.0,111.0,61.0,51.0,15.00,32.00
47490,Streaky Bay,2019,2199.00,0.40,1147.00,1052.00,45.70,45.10,45.50,11.00,29.00,25.00,23.00,7.70,5.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,232.0,226.0,87.0,86.0,117.0,104.0,122.0,109.0,142.0,126.0,197.0,191.0,185.0,129.0,54.0,52.0,11.00,29.00
47490,Streaky Bay,2020,2223.00,0.40,1149.00,1074.00,46.80,46.00,46.40,6.00,31.00,24.00,18.00,,6.00,2.00,4.00,,,,,,,,,,,,,,,,,,,,,,235.0,230.0,69.0,76.0,123.0,118.0,123.0,93.0,134.0,140.0,191.0,185.0,196.0,148.0,72.0,53.0,6.00,31.00
47490,Streaky Bay,2021,2241.00,0.40,1151.00,1090.00,48.00,46.50,47.20,16.00,32.00,29.00,23.00,8.10,1.00,2.00,-1.00,42.00,1.90,1.20,2.60,,,0.70,,0.20,,0.20,111.00,5.10,1929.00,65.00,167.00,89.10,3.00,7.70,35.00,1.60,230.0,235.0,55.0,79.0,124.0,112.0,131.0,89.0,136.0,152.0,184.0,164.0,209.0,170.0,66.0,57.0,16.00,32.00
47490,Streaky Bay,2022,2254.00,0.40,,,,,,,,,,,8.00,3.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47630,Tatiara,2011,,,,,,,,,,,,,,,,52.00,0.80,,,,,,,,,,,,5936.00,400.00,218.00,90.50,6.10,3.30,364.00,5.60,,,,,,,,,,,,,,,,,,
47630,Tatiara,2016,,,,,,,,,,64.00,65.00,5.10,,,,83.00,1.30,1.10,2.50,0.20,0.20,2.00,0.70,2.00,0.10,0.90,663.00,10.00,5650.00,406.00,563.00,85.30,6.10,8.50,394.00,6.00,,,,,,,,,,,,,,,,,,
47630,Tatiara,2017,6835.00,1.00,3588.00,3247.00,41.30,42.00,41.60,78.00,123.00,65.00,46.00,5.00,42.00,19.00,23.00,,,,,,,,,,,,,,,,,,,,,,653.0,642.0,468.0,340.0,407.0,365.0,438.0,395.0,544.0,455.0,476.0,403.0,347.0,333.0,177.0,191.0,78.00,123.00
47630,Tatiara,2018,6901.00,1.10,3633.00,3268.00,41.20,41.90,41.60,79.00,123.00,77.00,57.00,5.20,44.00,19.00,25.00,,,,,,,,,,,,,,,,,,,,,,654.0,636.0,465.0,343.0,432.0,379.0,434.0,392.0,541.0,454.0,486.0,407.0,361.0,338.0,181.0,196.0,79.00,123.00
47630,Tatiara,2019,6976.00,1.10,3679.00,3297.00,40.80,41.90,41.40,77.00,118.00,61.00,50.00,4.70,48.00,19.00,29.00,,,,,,,,,,,,,,,,,,,,,,651.0,635.0,471.0,341.0,458.0,382.0,429.0,407.0,542.0,454.0,497.0,411.0,369.0,342.0,185.0,207.0,77.00,118.00
47630,Tatiara,2020,7029.00,1.10,3714.00,3315.00,40.80,42.00,41.30,71.00,115.00,71.00,52.00,4.90,52.00,21.00,31.00,,,,,,,,,,,,,,,,,,,,,,650.0,635.0,471.0,332.0,482.0,404.0,429.0,410.0,525.0,446.0,507.0,417.0,387.0,348.0,192.0,208.0,71.00,115.00
47630,Tatiara,2021,7072.00,1.10,3738.00,3334.00,40.80,41.80,41.30,60.00,115.00,82.00,60.00,5.30,10.00,15.00,-5.00,109.00,1.60,1.20,2.30,0.20,,4.00,1.00,2.10,0.50,1.60,897.00,13.00,5813.00,583.00,493.00,84.40,8.50,7.20,605.00,8.80,654.0,644.0,467.0,320.0,493.0,414.0,432.0,418.0,521.0,443.0,503.0,422.0,402.0,339.0,206.0,219.0,60.00,115.00
47630,Tatiara,2022,7040.00,1.10,,,,,,,,,,,47.00,17.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47700,Tea Tree Gully,2011,,,,,,,,,,,,,,,,802.00,0.80,,,,,,,,,,,,85592.00,6772.00,3100.00,89.70,7.10,3.20,10406.00,10.90,,,,,,,,,,,,,,,,,,
47700,Tea Tree Gully,2016,,,,,,,,,,1087.00,642.00,5.00,,,,961.00,1.00,0.70,12.20,3.00,0.90,1.50,1.60,2.30,0.70,0.90,23280.00,23.80,86624.00,6880.00,4233.00,88.60,7.00,4.30,12356.00,12.60,,,,,,,,,,,,,,,,,,
47700,Tea Tree Gully,2017,99617.00,1046.30,48896.00,50721.00,39.30,41.80,40.50,837.00,1281.00,1042.00,677.00,5.00,848.00,378.00,470.00,,,,,,,,,,,,,,,,,,,,,,9025.0,8709.0,6477.0,5965.0,6225.0,6326.0,6320.0,6434.0,6643.0,6945.0,5865.0,6617.0,4951.0,5548.0,2553.0,2896.0,837.00,1281.00
47700,Tea Tree Gully,2018,100235.00,1052.80,49197.00,51038.00,39.30,42.00,40.70,893.00,1308.00,1012.00,659.00,4.80,854.00,362.00,492.00,,,,,,,,,,,,,,,,,,,,,,8999.0,8691.0,6532.0,5938.0,6230.0,6344.0,6389.0,6494.0,6586.0,6941.0,5874.0,6559.0,5043.0,5683.0,2651.0,3080.0,893.00,1308.00
47700,Tea Tree Gully,2019,100982.00,1060.60,49611.00,51371.00,39.30,42.10,40.70,904.00,1357.00,1062.00,645.00,4.70,946.00,363.00,583.00,,,,,,,,,,,,,,,,,,,,,,9068.0,8698.0,6549.0,5904.0,6234.0,6334.0,6518.0,6581.0,6484.0,6862.0,5893.0,6565.0,5145.0,5809.0,2816.0,3261.0,904.00,1357.00
47700,Tea Tree Gully,2020,101788.00,1069.10,50001.00,51787.00,39.50,42.40,40.90,928.00,1401.00,1050.00,721.00,4.60,997.00,408.00,589.00,,,,,,,,,,,,,,,,,,,,,,9158.0,8700.0,6419.0,5776.0,6311.0,6335.0,6604.0,6700.0,6497.0,6827.0,5876.0,6629.0,5244.0,5929.0,2964.0,3490.0,928.00,1401.00
