State_and_territory,SA3_name,Year,Age_group,Participants
SA,Charles Sturt,2018,70–74,1522
SA,Charles Sturt,2018,50–69,8186
SA,Charles Sturt,2018,50–74,9708
SA,Charles Sturt,2019,50–54,2043
SA,Charles Sturt,2019,55–59,2212
SA,Charles Sturt,2019,60–64,2181
SA,Charles Sturt,2019,65–69,2042
SA,Charles Sturt,2019,70–74,1613
SA,Charles Sturt,2019,50–69,8478
SA,Charles Sturt,2019,50–74,10091
SA,Charles Sturt,2020,50–54,1912
SA,Charles Sturt,2020,55–59,1937
SA,Charles Sturt,2020,60–64,1958
SA,Charles Sturt,2020,65–69,1840
SA,Charles Sturt,2020,70–74,1476
SA,Charles Sturt,2020,50–69,7647
SA,Charles Sturt,2020,50–74,9123
SA,Port Adelaide - West,2018,50–54,1034
SA,Port Adelaide - West,2018,55–59,1195
SA,Port Adelaide - West,2018,60–64,1107
SA,Port Adelaide - West,2018,65–69,915
SA,Port Adelaide - West,2018,70–74,682
SA,Port Adelaide - West,2018,50–69,4252
SA,Port Adelaide - West,2018,50–74,4934
SA,Port Adelaide - West,2019,50–54,1036
SA,Port Adelaide - West,2019,55–59,1226
SA,Port Adelaide - West,2019,60–64,1151
SA,Port Adelaide - West,2019,65–69,972
SA,Port Adelaide - West,2019,70–74,743
SA,Port Adelaide - West,2019,50–69,4385
SA,Port Adelaide - West,2019,50–74,5128
SA,Port Adelaide - West,2020,50–54,964
SA,Port Adelaide - West,2020,55–59,1029
SA,Port Adelaide - West,2020,60–64,1040
SA,Port Adelaide - West,2020,65–69,875
SA,Port Adelaide - West,2020,70–74,674
SA,Port Adelaide - West,2020,50–69,3908
SA,Port Adelaide - West,2020,50–74,4582
SA,West Torrens,2018,50–54,1045
SA,West Torrens,2018,55–59,1119
SA,West Torrens,2018,60–64,1064
SA,West Torrens,2018,65–69,931
SA,West Torrens,2018,70–74,824
SA,West Torrens,2018,50–69,4160
SA,West Torrens,2018,50–74,4984
SA,West Torrens,2019,50–54,1069
SA,West Torrens,2019,55–59,1125
SA,West Torrens,2019,60–64,1108
SA,West Torrens,2019,65–69,955
SA,West Torrens,2019,70–74,841
SA,West Torrens,2019,50–69,4256
SA,West Torrens,2019,50–74,5097
SA,West Torrens,2020,50–54,949
SA,West Torrens,2020,55–59,962
SA,West Torrens,2020,60–64,937
SA,West Torrens,2020,65–69,860
SA,West Torrens,2020,70–74,719
SA,West Torrens,2020,50–69,3708
SA,West Torrens,2020,50–74,4427
SA,Barossa,2018,50–54,729
SA,Barossa,2018,55–59,812
SA,Barossa,2018,60–64,837
SA,Barossa,2018,65–69,772
SA,Barossa,2018,70–74,563
SA,Barossa,2018,50–69,3150
SA,Barossa,2018,50–74,3714
SA,Barossa,2019,50–54,719
SA,Barossa,2019,55–59,835
SA,Barossa,2019,60–64,851
SA,Barossa,2019,65–69,791
SA,Barossa,2019,70–74,581
SA,Barossa,2019,50–69,3195
SA,Barossa,2019,50–74,3776
SA,Barossa,2020,50–54,630
SA,Barossa,2020,55–59,755
SA,Barossa,2020,60–64,819
SA,Barossa,2020,65–69,747
SA,Barossa,2020,70–74,626
SA,Barossa,2020,50–69,2951
SA,Barossa,2020,50–74,3577
SA,Lower North,2018,50–54,382
SA,Lower North,2018,55–59,505
SA,Lower North,2018,60–64,525
SA,Lower North,2018,65–69,527
SA,Lower North,2018,70–74,403
SA,Lower North,2018,50–69,1939
SA,Lower North,2018,50–74,2342
SA,Lower North,2019,50–54,370
SA,Lower North,2019,55–59,470
SA,Lower North,2019,60–64,522
SA,Lower North,2019,65–69,508
SA,Lower North,2019,70–74,404
SA,Lower North,2019,50–69,1870
SA,Lower North,2019,50–74,2274
SA,Lower North,2020,50–54,356
SA,Lower North,2020,55–59,452
SA,Lower North,2020,60–64,507
SA,Lower North,2020,65–69,503
SA,Lower North,2020,70–74,391
SA,Lower North,2020,50–69,1818
SA,Lower North,2020,50–74,2209
SA,Mid North,2018,50–54,499
SA,Mid North,2018,55–59,626
SA,Mid North,2018,60–64,599
SA,Mid North,2018,65–69,599
SA,Mid North,2018,70–74,502
SA,Mid North,2018,50–69,2324
SA,Mid North,2018,50–74,2826
SA,Mid North,2019,50–54,375
SA,Mid North,2019,55–59,510
SA,Mid North,2019,60–64,478
SA,Mid North,2019,65–69,521
SA,Mid North,2019,70–74,405
SA,Mid North,2019,50–69,1885
SA,Mid North,2019,50–74,2290
SA,Mid North,2020,50–54,442
SA,Mid North,2020,55–59,595
SA,Mid North,2020,60–64,633
SA,Mid North,2020,65–69,628
SA,Mid North,2020,70–74,502
SA,Mid North,2020,50–69,2298
SA,Mid North,2020,50–74,2800
SA,Yorke Peninsula,2018,50–54,457
SA,Yorke Peninsula,2018,55–59,633
SA,Yorke Peninsula,2018,60–64,752
SA,Yorke Peninsula,2018,65–69,812
SA,Yorke Peninsula,2018,70–74,704
SA,Yorke Peninsula,2018,50–69,2655
SA,Yorke Peninsula,2018,50–74,3359
SA,Yorke Peninsula,2019,50–54,444
SA,Yorke Peninsula,2019,55–59,598
SA,Yorke Peninsula,2019,60–64,740
SA,Yorke Peninsula,2019,65–69,860
SA,Yorke Peninsula,2019,70–74,759
SA,Yorke Peninsula,2019,50–69,2642
SA,Yorke Peninsula,2019,50–74,3401
SA,Yorke Peninsula,2020,50–54,440
SA,Yorke Peninsula,2020,55–59,591
SA,Yorke Peninsula,2020,60–64,745
SA,Yorke Peninsula,2020,65–69,850
SA,Yorke Peninsula,2020,70–74,769
SA,Yorke Peninsula,2020,50–69,2626
SA,Yorke Peninsula,2020,50–74,3395
SA,Eyre Peninsula and South West,2018,50–54,954
SA,Eyre Peninsula and South West,2018,55–59,1212
SA,Eyre Peninsula and South West,2018,60–64,1139
SA,Eyre Peninsula and South West,2018,65–69,1066
SA,Eyre Peninsula and South West,2018,70–74,894
SA,Eyre Peninsula and South West,2018,50–69,4370
SA,Eyre Peninsula and South West,2018,50–74,5265
SA,Eyre Peninsula and South West,2019,50–54,960
SA,Eyre Peninsula and South West,2019,55–59,1193
SA,Eyre Peninsula and South West,2019,60–64,1182
SA,Eyre Peninsula and South West,2019,65–69,1067
SA,Eyre Peninsula and South West,2019,70–74,914
SA,Eyre Peninsula and South West,2019,50–69,4402
SA,Eyre Peninsula and South West,2019,50–74,5315
SA,Eyre Peninsula and South West,2020,50–54,738
SA,Eyre Peninsula and South West,2020,55–59,873
SA,Eyre Peninsula and South West,2020,60–64,941
SA,Eyre Peninsula and South West,2020,65–69,850
SA,Eyre Peninsula and South West,2020,70–74,758
SA,Eyre Peninsula and South West,2020,50–69,3402
SA,Eyre Peninsula and South West,2020,50–74,4160
SA,Outback - North and East,2018,50–54,394
SA,Outback - North and East,2018,55–59,408
SA,Outback - North and East,2018,60–64,385
SA,Outback - North and East,2018,65–69,352
SA,Outback - North and East,2018,70–74,232
SA,Outback - North and East,2018,50–69,1539
SA,Outback - North and East,2018,50–74,1770
SA,Outback - North and East,2019,50–54,357
SA,Outback - North and East,2019,55–59,444
SA,Outback - North and East,2019,60–64,344
SA,Outback - North and East,2019,65–69,341
SA,Outback - North and East,2019,70–74,273
SA,Outback - North and East,2019,50–69,1486
SA,Outback - North and East,2019,50–74,1759
SA,Outback - North and East,2020,50–54,348
SA,Outback - North and East,2020,55–59,441
SA,Outback - North and East,2020,60–64,345
SA,Outback - North and East,2020,65–69,337
SA,Outback - North and East,2020,70–74,272
SA,Outback - North and East,2020,50–69,1471
SA,Outback - North and East,2020,50–74,1744
SA,Fleurieu - Kangaroo Island,2018,50–54,802
SA,Fleurieu - Kangaroo Island,2018,55–59,1166
SA,Fleurieu - Kangaroo Island,2018,60–64,1421
SA,Fleurieu - Kangaroo Island,2018,65–69,1680
SA,Fleurieu - Kangaroo Island,2018,70–74,1531
SA,Fleurieu - Kangaroo Island,2018,50–69,5069
SA,Fleurieu - Kangaroo Island,2018,50–74,6600
SA,Fleurieu - Kangaroo Island,2019,50–54,828
SA,Fleurieu - Kangaroo Island,2019,55–59,1213
SA,Fleurieu - Kangaroo Island,2019,60–64,1477
SA,Fleurieu - Kangaroo Island,2019,65–69,1752
SA,Fleurieu - Kangaroo Island,2019,70–74,1592
SA,Fleurieu - Kangaroo Island,2019,50–69,5270
SA,Fleurieu - Kangaroo Island,2019,50–74,6862
SA,Fleurieu - Kangaroo Island,2020,50–54,702
SA,Fleurieu - Kangaroo Island,2020,55–59,1045
SA,Fleurieu - Kangaroo Island,2020,60–64,1326
SA,Fleurieu - Kangaroo Island,2020,65–69,1629
SA,Fleurieu - Kangaroo Island,2020,70–74,1569
SA,Fleurieu - Kangaroo Island,2020,50–69,4701
SA,Fleurieu - Kangaroo Island,2020,50–74,6271
SA,Limestone Coast,2018,50–54,1207
SA,Limestone Coast,2018,55–59,1435
SA,Limestone Coast,2018,60–64,1381
SA,Limestone Coast,2018,65–69,1301
SA,Limestone Coast,2018,70–74,1044
SA,Limestone Coast,2018,50–69,5323
SA,Limestone Coast,2018,50–74,6367
SA,Limestone Coast,2019,50–54,1020
SA,Limestone Coast,2019,55–59,1228
SA,Limestone Coast,2019,60–64,1185
SA,Limestone Coast,2019,65–69,1199
SA,Limestone Coast,2019,70–74,973
SA,Limestone Coast,2019,50–69,4631
SA,Limestone Coast,2019,50–74,5604
SA,Limestone Coast,2020,50–54,1154
SA,Limestone Coast,2020,55–59,1340
SA,Limestone Coast,2020,60–64,1399
SA,Limestone Coast,2020,65–69,1377
SA,Limestone Coast,2020,70–74,1094
SA,Limestone Coast,2020,50–69,5269
SA,Limestone Coast,2020,50–74,6363
SA,Murray and Mallee,2018,50–54,1244
SA,Murray and Mallee,2018,55–59,1465
SA,Murray and Mallee,2018,60–64,1509
SA,Murray and Mallee,2018,65–69,1517
SA,Murray and Mallee,2018,70–74,1249
SA,Murray and Mallee,2018,50–69,5735
SA,Murray and Mallee,2018,50–74,6984
SA,Murray and Mallee,2019,50–54,1259
SA,Murray and Mallee,2019,55–59,1467
SA,Murray and Mallee,2019,60–64,1543
SA,Murray and Mallee,2019,65–69,1566
SA,Murray and Mallee,2019,70–74,1297
SA,Murray and Mallee,2019,50–69,5834
SA,Murray and Mallee,2019,50–74,7131
SA,Murray and Mallee,2020,50–54,1093
SA,Murray and Mallee,2020,55–59,1326
SA,Murray and Mallee,2020,60–64,1479
SA,Murray and Mallee,2020,65–69,1517
SA,Murray and Mallee,2020,70–74,1290
SA,Murray and Mallee,2020,50–69,5414
SA,Murray and Mallee,2020,50–74,6704
Tas,Brighton,2018,50–54,303
Tas,Brighton,2018,55–59,351
Tas,Brighton,2018,60–64,337
Tas,Brighton,2018,65–69,291
Tas,Brighton,2018,70–74,212
Tas,Brighton,2018,50–69,1282
Tas,Brighton,2018,50–74,1493
Tas,Brighton,2019,50–54,312
Tas,Brighton,2019,55–59,348
Tas,Brighton,2019,60–64,344
Tas,Brighton,2019,65–69,270
Tas,Brighton,2019,70–74,233
Tas,Brighton,2019,50–69,1273
Tas,Brighton,2019,50–74,1507
Tas,Brighton,2020,50–54,291
Tas,Brighton,2020,55–59,323
Tas,Brighton,2020,60–64,315
Tas,Brighton,2020,65–69,281
Tas,Brighton,2020,70–74,223
Tas,Brighton,2020,50–69,1210
Tas,Brighton,2020,50–74,1433
Tas,Hobart - North East,2018,50–54,1099
Tas,Hobart - North East,2018,55–59,1327
Tas,Hobart - North East,2018,60–64,1259
Tas,Hobart - North East,2018,65–69,1224
Tas,Hobart - North East,2018,70–74,946
Tas,Hobart - North East,2018,50–69,4909
Tas,Hobart - North East,2018,50–74,5856
Tas,Hobart - North East,2019,50–54,1077
Tas,Hobart - North East,2019,55–59,1293
Tas,Hobart - North East,2019,60–64,1276
Tas,Hobart - North East,2019,65–69,1206
Tas,Hobart - North East,2019,70–74,1029
Tas,Hobart - North East,2019,50–69,4852
Tas,Hobart - North East,2019,50–74,5881
Tas,Hobart - North East,2020,50–54,950
Tas,Hobart - North East,2020,55–59,1175
Tas,Hobart - North East,2020,60–64,1184
Tas,Hobart - North East,2020,65–69,1073
Tas,Hobart - North East,2020,70–74,983
Tas,Hobart - North East,2020,50–69,4381
Tas,Hobart - North East,2020,50–74,5364
Tas,Hobart - North West,2018,50–54,890
Tas,Hobart - North West,2018,55–59,987
Tas,Hobart - North West,2018,60–64,1005
Tas,Hobart - North West,2018,65–69,877
Tas,Hobart - North West,2018,70–74,767
Tas,Hobart - North West,2018,50–69,3761
Tas,Hobart - North West,2018,50–74,4528
Tas,Hobart - North West,2019,50–54,880
Tas,Hobart - North West,2019,55–59,968
Tas,Hobart - North West,2019,60–64,963
Tas,Hobart - North West,2019,65–69,888
Tas,Hobart - North West,2019,70–74,752
Tas,Hobart - North West,2019,50–69,3699
Tas,Hobart - North West,2019,50–74,4451
Tas,Hobart - North West,2020,50–54,798
Tas,Hobart - North West,2020,55–59,939
Tas,Hobart - North West,2020,60–64,905
Tas,Hobart - North West,2020,65–69,829
Tas,Hobart - North West,2020,70–74,732
Tas,Hobart - North West,2020,50–69,3470
Tas,Hobart - North West,2020,50–74,4201
Tas,Hobart - South and West,2018,50–54,683
Tas,Hobart - South and West,2018,55–59,823
Tas,Hobart - South and West,2018,60–64,806
Tas,Hobart - South and West,2018,65–69,770
Tas,Hobart - South and West,2018,70–74,560
Tas,Hobart - South and West,2018,50–69,3083
Tas,Hobart - South and West,2018,50–74,3643
Tas,Hobart - South and West,2019,50–54,670
Tas,Hobart - South and West,2019,55–59,800
Tas,Hobart - South and West,2019,60–64,787
Tas,Hobart - South and West,2019,65–69,773
Tas,Hobart - South and West,2019,70–74,617
Tas,Hobart - South and West,2019,50–69,3031
Tas,Hobart - South and West,2019,50–74,3648
Tas,Hobart - South and West,2020,50–54,671
Tas,Hobart - South and West,2020,55–59,716
Tas,Hobart - South and West,2020,60–64,729
Tas,Hobart - South and West,2020,65–69,739
Tas,Hobart - South and West,2020,70–74,577
Tas,Hobart - South and West,2020,50–69,2856
Tas,Hobart - South and West,2020,50–74,3432
Tas,Hobart Inner,2018,50–54,983
Tas,Hobart Inner,2018,55–59,1125
Tas,Hobart Inner,2018,60–64,1089
Tas,Hobart Inner,2018,65–69,988
Tas,Hobart Inner,2018,70–74,747
Tas,Hobart Inner,2018,50–69,4185
Tas,Hobart Inner,2018,50–74,4932
Tas,Hobart Inner,2019,50–54,898
Tas,Hobart Inner,2019,55–59,1101
Tas,Hobart Inner,2019,60–64,1074
Tas,Hobart Inner,2019,65–69,1011
Tas,Hobart Inner,2019,70–74,784
Tas,Hobart Inner,2019,50–69,4084
Tas,Hobart Inner,2019,50–74,4868
Tas,Hobart Inner,2020,50–54,813
Tas,Hobart Inner,2020,55–59,995
Tas,Hobart Inner,2020,60–64,953
Tas,Hobart Inner,2020,65–69,907
Tas,Hobart Inner,2020,70–74,712
Tas,Hobart Inner,2020,50–69,3668
Tas,Hobart Inner,2020,50–74,4380
Tas,Sorell - Dodges Ferry,2018,50–54,359
Tas,Sorell - Dodges Ferry,2018,55–59,445
Tas,Sorell - Dodges Ferry,2018,60–64,411
Tas,Sorell - Dodges Ferry,2018,65–69,384
Tas,Sorell - Dodges Ferry,2018,70–74,213
Tas,Sorell - Dodges Ferry,2018,50–69,1599
Tas,Sorell - Dodges Ferry,2018,50–74,1812
Tas,Sorell - Dodges Ferry,2019,50–54,360
Tas,Sorell - Dodges Ferry,2019,55–59,442
Tas,Sorell - Dodges Ferry,2019,60–64,443
Tas,Sorell - Dodges Ferry,2019,65–69,378
Tas,Sorell - Dodges Ferry,2019,70–74,256
Tas,Sorell - Dodges Ferry,2019,50–69,1622
Tas,Sorell - Dodges Ferry,2019,50–74,1878
Tas,Sorell - Dodges Ferry,2020,50–54,325
Tas,Sorell - Dodges Ferry,2020,55–59,421
Tas,Sorell - Dodges Ferry,2020,60–64,424
Tas,Sorell - Dodges Ferry,2020,65–69,359
Tas,Sorell - Dodges Ferry,2020,70–74,266
Tas,Sorell - Dodges Ferry,2020,50–69,1529
Tas,Sorell - Dodges Ferry,2020,50–74,1795
Tas,Launceston,2018,50–54,1384
Tas,Launceston,2018,55–59,1628
Tas,Launceston,2018,60–64,1593
Tas,Launceston,2018,65–69,1497
Tas,Launceston,2018,70–74,1213
Tas,Launceston,2018,50–69,6101
Tas,Launceston,2018,50–74,7314
Tas,Launceston,2019,50–54,1433
Tas,Launceston,2019,55–59,1667
Tas,Launceston,2019,60–64,1635
Tas,Launceston,2019,65–69,1542
Tas,Launceston,2019,70–74,1330
Tas,Launceston,2019,50–69,6277
Tas,Launceston,2019,50–74,7606
Tas,Launceston,2020,50–54,1326
Tas,Launceston,2020,55–59,1499
Tas,Launceston,2020,60–64,1569
Tas,Launceston,2020,65–69,1423
Tas,Launceston,2020,70–74,1218
Tas,Launceston,2020,50–69,5818
Tas,Launceston,2020,50–74,7036
Tas,Meander Valley - West Tamar,2018,50–54,409
Tas,Meander Valley - West Tamar,2018,55–59,512
Tas,Meander Valley - West Tamar,2018,60–64,594
Tas,Meander Valley - West Tamar,2018,65–69,532
Tas,Meander Valley - West Tamar,2018,70–74,378
Tas,Meander Valley - West Tamar,2018,50–69,2046
Tas,Meander Valley - West Tamar,2018,50–74,2424
Tas,Meander Valley - West Tamar,2019,50–54,404
Tas,Meander Valley - West Tamar,2019,55–59,515
Tas,Meander Valley - West Tamar,2019,60–64,607
Tas,Meander Valley - West Tamar,2019,65–69,550
Tas,Meander Valley - West Tamar,2019,70–74,419
Tas,Meander Valley - West Tamar,2019,50–69,2076
Tas,Meander Valley - West Tamar,2019,50–74,2495
Tas,Meander Valley - West Tamar,2020,50–54,410
Tas,Meander Valley - West Tamar,2020,55–59,490
Tas,Meander Valley - West Tamar,2020,60–64,551
Tas,Meander Valley - West Tamar,2020,65–69,531
Tas,Meander Valley - West Tamar,2020,70–74,410
Tas,Meander Valley - West Tamar,2020,50–69,1982
Tas,Meander Valley - West Tamar,2020,50–74,2392
Tas,North East,2018,50–54,734
Tas,North East,2018,55–59,887
Tas,North East,2018,60–64,904
Tas,North East,2018,65–69,910
Tas,North East,2018,70–74,668
Tas,North East,2018,50–69,3435
Tas,North East,2018,50–74,4103
Tas,North East,2019,50–54,760
Tas,North East,2019,55–59,918
Tas,North East,2019,60–64,979
Tas,North East,2019,65–69,922
Tas,North East,2019,70–74,788
Tas,North East,2019,50–69,3579
Tas,North East,2019,50–74,4367
Tas,North East,2020,50–54,713
Tas,North East,2020,55–59,843
Tas,North East,2020,60–64,941
Tas,North East,2020,65–69,855
Tas,North East,2020,70–74,764
Tas,North East,2020,50–69,3352
Tas,North East,2020,50–74,4115
Tas,Central Highlands (Tas),2018,50–54,2306
Tas,Central Highlands (Tas),2018,55–59,2306
Tas,Central Highlands (Tas),2018,60–64,2306
Tas,Central Highlands (Tas),2018,65–69,2306
Tas,Central Highlands (Tas),2018,70–74,2306
Tas,Central Highlands (Tas),2018,50–69,2306
Tas,Central Highlands (Tas),2018,50–74,2306
Tas,Central Highlands (Tas),2019,50–54,2306
Tas,Central Highlands (Tas),2019,55–59,2306
Tas,Central Highlands (Tas),2019,60–64,2306
Tas,Central Highlands (Tas),2019,65–69,2306
Tas,Central Highlands (Tas),2019,70–74,2306
Tas,Central Highlands (Tas),2019,50–69,2306
Tas,Central Highlands (Tas),2019,50–74,2306
Tas,Central Highlands (Tas),2020,50–54,2306
Tas,Central Highlands (Tas),2020,55–59,2306
Tas,Central Highlands (Tas),2020,60–64,2306
Tas,Central Highlands (Tas),2020,65–69,2306
Tas,Central Highlands (Tas),2020,70–74,2306
Tas,Central Highlands (Tas),2020,50–69,2306
Tas,Central Highlands (Tas),2020,50–74,2306
Tas,Huon - Bruny Island,2018,50–54,405
Tas,Huon - Bruny Island,2018,55–59,504
Tas,Huon - Bruny Island,2018,60–64,492
Tas,Huon - Bruny Island,2018,65–69,489
Tas,Huon - Bruny Island,2018,70–74,311
Tas,Huon - Bruny Island,2018,50–69,1891
Tas,Huon - Bruny Island,2018,50–74,2201
Tas,Huon - Bruny Island,2019,50–54,410
Tas,Huon - Bruny Island,2019,55–59,486
Tas,Huon - Bruny Island,2019,60–64,491
Tas,Huon - Bruny Island,2019,65–69,471
Tas,Huon - Bruny Island,2019,70–74,360
Tas,Huon - Bruny Island,2019,50–69,1857
Tas,Huon - Bruny Island,2019,50–74,2217
Tas,Huon - Bruny Island,2020,50–54,411
Tas,Huon - Bruny Island,2020,55–59,458
Tas,Huon - Bruny Island,2020,60–64,471
Tas,Huon - Bruny Island,2020,65–69,450
Tas,Huon - Bruny Island,2020,70–74,380
Tas,Huon - Bruny Island,2020,50–69,1791
Tas,Huon - Bruny Island,2020,50–74,2171
Tas,South East Coast,2018,50–54,129
Tas,South East Coast,2018,55–59,199
Tas,South East Coast,2018,60–64,228
Tas,South East Coast,2018,65–69,256
Tas,South East Coast,2018,70–74,165
Tas,South East Coast,2018,50–69,813
Tas,South East Coast,2018,50–74,979
Tas,South East Coast,2019,50–54,134
Tas,South East Coast,2019,55–59,191
Tas,South East Coast,2019,60–64,233
Tas,South East Coast,2019,65–69,247
Tas,South East Coast,2019,70–74,186
Tas,South East Coast,2019,50–69,806
Tas,South East Coast,2019,50–74,991
Tas,South East Coast,2020,50–54,129
Tas,South East Coast,2020,55–59,179
Tas,South East Coast,2020,60–64,220
Tas,South East Coast,2020,65–69,208
Tas,South East Coast,2020,70–74,176
Tas,South East Coast,2020,50–69,735
Tas,South East Coast,2020,50–74,911
Tas,Burnie - Ulverstone,2018,50–54,945
Tas,Burnie - Ulverstone,2018,55–59,1073
Tas,Burnie - Ulverstone,2018,60–64,1064
Tas,Burnie - Ulverstone,2018,65–69,986
Tas,Burnie - Ulverstone,2018,70–74,752
Tas,Burnie - Ulverstone,2018,50–69,4068
Tas,Burnie - Ulverstone,2018,50–74,4821
Tas,Burnie - Ulverstone,2019,50–54,984
Tas,Burnie - Ulverstone,2019,55–59,1110
Tas,Burnie - Ulverstone,2019,60–64,1122
Tas,Burnie - Ulverstone,2019,65–69,1014
Tas,Burnie - Ulverstone,2019,70–74,871
Tas,Burnie - Ulverstone,2019,50–69,4230
Tas,Burnie - Ulverstone,2019,50–74,5101
Tas,Burnie - Ulverstone,2020,50–54,890
Tas,Burnie - Ulverstone,2020,55–59,996
Tas,Burnie - Ulverstone,2020,60–64,1020
Tas,Burnie - Ulverstone,2020,65–69,905
Tas,Burnie - Ulverstone,2020,70–74,811
Tas,Burnie - Ulverstone,2020,50–69,3811
Tas,Burnie - Ulverstone,2020,50–74,4622
Tas,Devonport,2018,50–54,848
Tas,Devonport,2018,55–59,988
Tas,Devonport,2018,60–64,1070
Tas,Devonport,2018,65–69,1049
Tas,Devonport,2018,70–74,802
Tas,Devonport,2018,50–69,3955
Tas,Devonport,2018,50–74,4757
Tas,Devonport,2019,50–54,883
Tas,Devonport,2019,55–59,1056
Tas,Devonport,2019,60–64,1077
Tas,Devonport,2019,65–69,1119
Tas,Devonport,2019,70–74,886
Tas,Devonport,2019,50–69,4134
Tas,Devonport,2019,50–74,5020
Tas,Devonport,2020,50–54,795
Tas,Devonport,2020,55–59,957
Tas,Devonport,2020,60–64,1019
Tas,Devonport,2020,65–69,1019
Tas,Devonport,2020,70–74,869
Tas,Devonport,2020,50–69,3790
Tas,Devonport,2020,50–74,4659
Tas,West Coast,2018,50–54,317
Tas,West Coast,2018,55–59,374
Tas,West Coast,2018,60–64,359
Tas,West Coast,2018,65–69,275
Tas,West Coast,2018,70–74,212
Tas,West Coast,2018,50–69,1325
Tas,West Coast,2018,50–74,1537
Tas,West Coast,2019,50–54,317
Tas,West Coast,2019,55–59,366
Tas,West Coast,2019,60–64,365
Tas,West Coast,2019,65–69,283
Tas,West Coast,2019,70–74,225
